Protein	lme	hclust	IHS
MGRN1	MGRN1	0.051306887451367	0.961969587724199	0.222161349854117
MGST2	MGST2	0.0449174959884274	0.96168864929274	0.207838028394043
MGST3	MGST3	0.0903878729583509	0.961837969125624	0.294853333302924
MIB1	MIB1	0.156234132334145	0.961783647042934	0.387638276733506
MIB2	MIB2	0.0697993263642041	0.961830959155962	0.259104521429717
MICAL1	MICAL1	0.159629569972471	0.962164408218798	0.391905461465879
MICAL3	MICAL3	0.21116869133379	0.961504972130953	0.450599319435599
MICALL2	MICALL2	0.0649127473302364	0.961665497160632	0.249848653054993
MICB	MICB	0.0364788722944483	0.96167737782814	0.187298975582497
MIER1	MIER1	0.155495574087083	0.961565621819034	0.38667712420979
MIER2	MIER2	0.0221712478987392	0.961857315452843	0.146032794207742
MIER3	MIER3	0.134533633872263	0.961974835754452	0.359747092201896
MIF	MIF	0.106077434970044	0.961937112906445	0.319436725408343
MINK1	MINK1	0.0528613063936583	0.961962818800032	0.225500801115862
MIP	MIP	0.0211351069674884	0.961502320848541	0.142553338791563
MISP	MISP	0.0122864329591429	0.961610446352277	0.108695732583753
MITF	MITF	0.0593932361507547	0.96176526035628	0.239002826824146
MIXL1	MIXL1	0.0226685730566238	0.961580981078086	0.14764033567907
MKLN1	MKLN1	0.0972263267954634	0.961481578723167	0.30574715400271
MKNK1	MKNK1	0.048176719707635	0.961696038085321	0.215247207811808
MKNK2	MKNK2	0.0915274179718907	0.961849562426114	0.296707948876088
MKX	MKX	0.0175471645490247	0.961961775458953	0.129921905635078
MLC1	MLC1	0.259739600950858	0.961794846579201	0.499816175855758
MLH1	MLH1	0.0308386888041242	0.961885840321741	0.172230363451906
MLKL	MLKL	0.0757046904441764	0.96203428114851	0.269871279411192
MLLT1	MLLT1	0.0318848546935719	0.961695829186275	0.175110056173306
MLLT10	MLLT10	0.108231696933948	0.96172198290541	0.32262796250253
MLLT3	MLLT3	0.0490370861111097	0.961946883364538	0.217189024017929
MLLT6	MLLT6	0.0297812773053493	0.961909429578789	0.169253925995577
MLNR	MLNR	0.0595286726988036	0.961492799674854	0.239241280246743
MLST8	MLST8	0.066143725642096	0.961731269531333	0.252215164558567
MLX	MLX	0.0728432158936415	0.961753973786971	0.26468330576206
MLXIP	MLXIP	0.025938820359722	0.961702294100207	0.157941201230704
MLXIPL	MLXIPL	0.0229864965819724	0.961539903311261	0.14866887266975
MME	MME	0.0834243499379278	0.961679068357768	0.283244507672539
MMP14	MMP14	0.0665682266856567	0.961720351857322	0.253021774538571
MMP15	MMP15	0.0207544398949047	0.961748734195483	0.141281832865591
MMP16	MMP16	0.062718703595254	0.961621980003164	0.245584372333623
MMP2	MMP2	0.225185747974078	0.961946185978234	0.465420854066855
MMP25	MMP25	0.127499800110793	0.961570086304834	0.350142819141539
MMS19	MMS19	0.023710728096435	0.961552812984535	0.150993765762162
MNAT1	MNAT1	0.0410302253393647	0.961557834867082	0.198627628091935
MNDA	MNDA	0.137676694683293	0.961532842287595	0.363841536325346
MNT	MNT	0.0411786415161208	0.961976038603452	0.199029812944567
MNX1	MNX1	0.0859722760352615	0.961698098631753	0.287540213532221
MOAP1	MOAP1	0.0973073828089582	0.961977372063923	0.305953428477243
MOK	MOK	0.0197332640027891	0.961560624992107	0.137748791891821
MORC1	MORC1	0.0808263769727477	0.961866885793567	0.278826497142495
MORC2	MORC2	0.0223304961252509	0.96186249436361	0.146556701325496
MORC3	MORC3	0.0719291953847918	0.961611327835528	0.262997964030353
MORC4	MORC4	0.019438643924959	0.961709187157878	0.136727182551692
MORF4L1	MORF4L1	0.0411787568562714	0.961787014443328	0.199010536442875
MORF4L2	MORF4L2	0.107475082591308	0.961843291982708	0.321518564387404
MOV10	MOV10	0.0234630554882433	0.961814719253984	0.150223540523
MPHOSPH8	MPHOSPH8	0.0923984397495313	0.962156968810859	0.298164053353622
MPHOSPH9	MPHOSPH9	0.139521949659918	0.961873003544525	0.366336452977005
MPL	MPL	0.0339164359779374	0.96201845225496	0.180632879746462
MPP1	MPP1	0.0409551502571457	0.961795912346146	0.198470391007941
MPP2	MPP2	0.0199321429789538	0.962165520430021	0.138484731008984
MPP3	MPP3	0.0171010922266108	0.962028177609597	0.128264307544617
MPP5	MPP5	0.0797502695858121	0.96181489659595	0.276956670429107
MPP6	MPP6	0.0595033238228232	0.961572946591775	0.239200306062339
MPP7	MPP7	0.0359072402390275	0.961684971840662	0.185826406407015
MPZ	MPZ	0.0723452060943104	0.96145667948945	0.263736197038661
MPZL1	MPZL1	0.0411866654114814	0.961758673749666	0.199026713539458
MPZL2	MPZL2	0.0778542464706081	0.961637808011074	0.273619419852374
MR1	MR1	0.057440825323364	0.961623541772655	0.23502436020506
MRAP	MRAP	0.075260807337473	0.961730347898458	0.269036433264691
MRAP2	MRAP2	0.0161786630207156	0.962055962143819	0.12475888432731
MRAS	MRAS	0.0506190053584002	0.962027207698428	0.220673651307567
MRC1	MRC1	0.0733951685402535	0.961728097426143	0.265680627446732
MRGBP	MRGBP	0.0159924988408499	0.96202295390088	0.124036893604809
MRGPRD	MRGPRD	0.0351931479002513	0.961693961142116	0.183970209026497
MRGPRE	MRGPRE	0.0449559748373961	0.96167886759288	0.207925974743804
MRGPRF	MRGPRF	0.0604266113292987	0.962077620568807	0.241112194728362
MRPL12	MRPL12	0.0396407731090234	0.961728069768554	0.19525277003483
MRPL28	MRPL28	0.117515147286834	0.961874571267493	0.336206531634887
MRPL42	MRPL42	0.0713816736910951	0.962262571792537	0.26208378985517
MRRF	MRRF	0.0388068760577308	0.961553146732018	0.193170582098182
MS4A1	MS4A1	0.219077315048621	0.961705142260216	0.459007386035149
MS4A10	MS4A10	0.0146144038336886	0.961583684857682	0.11854523309858
MS4A2	MS4A2	0.0428743858123883	0.961723249902534	0.203059827787441
MS4A4A	MS4A4A	0.270283938076351	0.9618406103137	0.509872599731881
MS4A6A	MS4A6A	0.272590924401339	0.961230820790039	0.511881624989816
MS4A7	MS4A7	0.232064530110438	0.96233136947086	0.472570605377429
MS4A8	MS4A8	0.138441223341061	0.96144284645916	0.364833282248643
MSC	MSC	0.152833772098773	0.96162998990112	0.383366063599653
MSH2	MSH2	0.0994136748596664	0.962088363614217	0.309264837585219
MSH6	MSH6	0.0361000170161905	0.961908450683006	0.186346213907538
MSL3	MSL3	0.0492203950993623	0.96184170588965	0.217582694134743
MSLN	MSLN	0.183067955542293	0.961778408637798	0.419607920509184
MSMO1	MSMO1	0.0586259148937831	0.961954363932487	0.237477271905353
MSN	MSN	0.0606424874801471	0.961815105676693	0.24150954536874
MSR1	MSR1	0.103674115916477	0.96179932009119	0.315774752314879
MSRB2	MSRB2	0.0982560767302759	0.96170821707902	0.307398237420863
MSS51	MSS51	0.0390715966263876	0.961500344536255	0.1938229955858
MST1R	MST1R	0.0208990566825201	0.96198453603669	0.141790582713869
MSTN	MSTN	0.022961768007084	0.961895294338294	0.148616340271525
MSX1	MSX1	0.0291237248583125	0.961698671994954	0.16735664767133
MT1H	MT1H	0.0288057372669092	0.961961354086909	0.166463227250789
MT3	MT3	0.0772630159389488	0.961996988194605	0.272629397960126
MTA1	MTA1	0.0539572231578611	0.961873038615284	0.227815711034368
MTA2	MTA2	0.0151993830950566	0.961685516748274	0.120900895720522
MTA3	MTA3	0.0150200617878498	0.961446655192112	0.120170662670666
MTCH1	MTCH1	0.0538497997511709	0.961843475676673	0.227585321488797
MTDH	MTDH	0.0603309319137619	0.961731956126835	0.240877946612755
MTERF1	MTERF1	0.0366727937167042	0.961739376844692	0.187802209188968
MTERF2	MTERF2	0.0351647497607767	0.961445653021292	0.18387222682363
MTF1	MTF1	0.0918057266948475	0.961583385767426	0.297117588688503
MTF2	MTF2	0.0730222116427353	0.961805423470187	0.265015394254316
MTFR1	MTFR1	0.0674524817140193	0.961812368192742	0.254708914602215
MTM1	MTM1	0.139899243920819	0.961783836980315	0.366814437568657
MTMR1	MTMR1	0.0745804598222279	0.961929794881526	0.267845415153901
MTNR1B	MTNR1B	0.0330934472915323	0.961638126432359	0.178392602566971
MTOR	MTOR	0.0343555198752294	0.961731433598299	0.181771239148605
MTSS1	MTSS1	0.110784823271824	0.961859026241793	0.326434345978798
MTSS1L	MTSS1L	0.0180929445330742	0.962093637212755	0.1319359951405
MTUS1	MTUS1	0.0501541191118623	0.961804641743711	0.219632567176082
MUC1	MUC1	0.0459712147574099	0.961734932134336	0.210266790304248
MUC15	MUC15	0.0199776432162467	0.961941977766054	0.138626597832238
MUC16	MUC16	0.226746618141172	0.961917157340779	0.467024049015671
MUL1	MUL1	0.0248004065399855	0.961570913924563	0.154425870832431
MUSK	MUSK	0.0568882078424016	0.961732987629382	0.233904395189902
MVB12B	MVB12B	0.0242501567192255	0.96184319787781	0.15272474680895
MX1	MX1	0.0134439677631803	0.961705379367285	0.113706359179647
MXD1	MXD1	0.026292563143065	0.961769139159063	0.159020048485689
MXD3	MXD3	0.306525576487854	0.961785372993958	0.54296575943107
MXI1	MXI1	0.01738516505683	0.961516394300104	0.129290839659101
MYADM	MYADM	0.0410706524544182	0.962114910860182	0.198783015182767
MYB	MYB	0.0442611437197422	0.961738771283621	0.206319310721591
MYBBP1A	MYBBP1A	0.0415263250379165	0.961517524853362	0.199820642744221
MYBL1	MYBL1	0.0466394301042061	0.96173884563003	0.21178987621995
MYBL2	MYBL2	0.0205282608660458	0.961614736639698	0.140500100236169
MYC	MYC	0.0411463017651592	0.961834562776457	0.198937013067353
MYCBP	MYCBP	0.0341689436289893	0.961821994375653	0.181285524813604
MYCBP2	MYCBP2	0.128054625405058	0.961994338677165	0.350981231237641
MYCL	MYCL	0.0364953631009856	0.961799936100852	0.187353243629528
MYCN	MYCN	0.0472435343004002	0.961775671136353	0.213161164166038
MYD88	MYD88	0.113196844393947	0.961925336833512	0.329980170119567
MYH10	MYH10	0.0736096760915026	0.96180313907378	0.266078968599571
MYH9	MYH9	0.0400624194420007	0.961654323310252	0.196280918223521
MYLIP	MYLIP	0.0700865716942355	0.961860681121363	0.259641132310115
MYLK2	MYLK2	0.0402321318482223	0.961798765449324	0.196710992938917
MYNN	MYNN	0.111530130678386	0.961781152621847	0.327517293644051
MYO10	MYO10	0.10782200417313	0.961717226975939	0.32201596056775
MYO16	MYO16	0.0602195923435952	0.96168709896973	0.240649963769064
MYO1B	MYO1B	0.0463520204572778	0.961740762273291	0.211136513866005
MYO1C	MYO1C	0.0391893647788998	0.961559016233797	0.194120805282758
MYO1E	MYO1E	0.0296394126494049	0.962025818187529	0.168860534775422
MYO1G	MYO1G	0.218320220506901	0.961621768962959	0.45819371083007
MYO6	MYO6	0.0634017669065481	0.961787497119159	0.246939317861659
MYO9A	MYO9A	0.0598462759761698	0.96173318229702	0.239908627279611
MYO9B	MYO9B	0.0841572383529641	0.961598663474406	0.284474054918735
MYOCD	MYOCD	0.150282639010418	0.961586555927359	0.380144400539719
MYOF	MYOF	0.348289955144152	0.961476074723979	0.578681655954109
MYPOP	MYPOP	0.0197864050634645	0.961894545544812	0.137958091848527
MYRF	MYRF	0.0198846548210078	0.96164819933631	0.138282473593172
MYRFL	MYRFL	0.0155323612714671	0.961747995822808	0.122222000160484
MYSM1	MYSM1	0.0720303123208724	0.961380618903621	0.263151185136722
MYT1	MYT1	0.0973406113644381	0.961957638628176	0.306002523928738
MYT1L	MYT1L	0.122974077368325	0.962042985031298	0.343956899150015
MZF1	MZF1	0.0444353266957927	0.961832564352043	0.206734961299813
NAA15	NAA15	0.123108967859153	0.961597303373807	0.344065766263507
NAA16	NAA16	0.112919978894012	0.961658170178315	0.329530605983404
NAB1	NAB1	0.0888928852010796	0.961679737728858	0.292380721878402
NAB2	NAB2	0.0282383508500194	0.961694247189023	0.164792777640796
NACA	NACA	0.0415999770323251	0.961746217022024	0.200021550186578
NACC1	NACC1	0.0596635286933256	0.961929436246338	0.239566492900067
NACC2	NACC2	0.0625142956949143	0.96202670663137	0.245235441983328
NAE1	NAE1	0.0325135832631485	0.961734452133401	0.176831652105832
NAIF1	NAIF1	0.0397015732436307	0.961806239815861	0.195410390911616
NALCN	NALCN	0.251263241244168	0.961603808358543	0.491544188940225
NAMPT	NAMPT	0.0192031109805121	0.961826949532325	0.135904634416625
NANOG	NANOG	0.0294611726241817	0.961205811149137	0.16828027314463
NAT14	NAT14	0.0372753932505922	0.961765668513198	0.189341473292958
NBEA	NBEA	0.0436562316090402	0.9617876110112	0.204909791627951
NBN	NBN	0.0682577477253313	0.961684525260275	0.256207766698379
NCAM1	NCAM1	0.0165383533429483	0.961313934402614	0.126089450473266
NCAM2	NCAM2	0.0414474840012755	0.961563381746235	0.199635625280508
NCK1	NCK1	0.0947273094215032	0.961663515956865	0.301820803516617
NCK2	NCK2	0.0209927931782055	0.961823106145652	0.142096282644321
NCKIPSD	NCKIPSD	0.0489994366499871	0.961853849486748	0.217095132982
NCLN	NCLN	0.474977637676856	0.961859983694712	0.675915662513611
NCOA1	NCOA1	0.138310644035152	0.961856986320452	0.364739714382314
NCOA2	NCOA2	0.109735016197134	0.961567033682213	0.324834687211431
NCOA3	NCOA3	0.0873112513264726	0.961732150930726	0.289775840156942
NCOA4	NCOA4	0.056825764382654	0.961785718249079	0.233782395855256
NCOA5	NCOA5	0.0352717943757242	0.961831168030697	0.184188792229444
NCOA6	NCOA6	0.16151233742451	0.961568556187884	0.394087788574851
NCOA7	NCOA7	0.0547591997579157	0.962090139096408	0.229528399358121
NCOR1	NCOR1	0.141917805839231	0.96202142983922	0.369496915404043
NCOR2	NCOR2	0.0491174651902539	0.961653300323103	0.217333781321986
NCR1	NCR1	0.0860287355864995	0.961608792687762	0.28762125888708
NCR3	NCR3	0.150772017458826	0.961500971382452	0.380745901151875
NCR3LG1	NCR3LG1	0.0322631029402039	0.961754073132395	0.176150988259024
NCS1	NCS1	0.0684048262949536	0.961497398933147	0.256458695616022
NCSTN	NCSTN	0.0359940235860293	0.961636348611881	0.186046127111314
NDC80	NDC80	0.0639632422361268	0.961672972667716	0.248015566653953
NDEL1	NDEL1	0.0279645516178731	0.962021831036064	0.164019843773639
NDFIP1	NDFIP1	0.0458242449949357	0.961640323049063	0.209920084223519
NDFIP2	NDFIP2	0.104058077576702	0.96166626489505	0.316337071484432
NDN	NDN	0.0138885270253047	0.961538564775004	0.115561041630605
NDRG1	NDRG1	0.0166470403265907	0.961348641351995	0.126505373800878
NDRG2	NDRG2	0.0226220176558409	0.961708228196738	0.147498408527123
NDST1	NDST1	0.079355448969431	0.961874747899549	0.276278849121548
NDUFA13	NDUFA13	0.127637400162327	0.961757073356695	0.350365769490938
NDUFS4	NDUFS4	0.0901672675210237	0.961989869241066	0.294516549437165
NECAP1	NECAP1	0.121427449507658	0.961863622377381	0.341755243470356
NECAP2	NECAP2	0.0242698590644589	0.96166756664714	0.152772825821175
NEDD1	NEDD1	0.186162830027316	0.961801475010672	0.423144992304569
NEDD4	NEDD4	0.0987154355331213	0.961702159206562	0.30811499070837
NEDD4L	NEDD4L	0.167003778831498	0.96182198516338	0.400784114063292
NEDD8	NEDD8	0.0731026871211343	0.961993892701687	0.265187364990517
NEDD9	NEDD9	0.0356624757877912	0.962000385804634	0.185222340625
NEGR1	NEGR1	0.132029339629941	0.961306633607293	0.356259287622165
NEK11	NEK11	0.0382420722342367	0.96156328637271	0.191760717184869
NEK4	NEK4	0.13366306746735	0.961980702528902	0.358582335795295
NEK6	NEK6	0.051416958534735	0.961869215014886	0.222387925805918
NELFA	NELFA	0.0399163570868745	0.96180772901225	0.195938410629893
NELFB	NELFB	0.0237234158814109	0.961985418717269	0.151068130855197
NELFCD	NELFCD	0.0505672233032282	0.961563852122402	0.220507628055326
NELFE	NELFE	0.0511186738970165	0.961858732147376	0.221740710884672
NEO1	NEO1	0.0775632510272637	0.961876177051812	0.273141434750963
NET1	NET1	0.0583150977241119	0.961827930219372	0.23683135295928
NEU1	NEU1	0.0173948842500379	0.961756504825779	0.129343121495368
NEU3	NEU3	0.0580830874643589	0.961786953088244	0.236354724340987
NEURL1	NEURL1	0.0270149258021315	0.961528616919771	0.161169551227003
NEURL2	NEURL2	0.116653703289865	0.961538268745999	0.33491342150494
NEUROD2	NEUROD2	0.106141157597588	0.961761020394703	0.319503408490318
NF1	NF1	0.075339647502678	0.961908394636179	0.269202227668637
NF2	NF2	0.0482893685510783	0.961548461426553	0.215482175674809
NFAM1	NFAM1	0.204879224300055	0.96167808937306	0.443878205116123
NFASC	NFASC	0.0656989250246747	0.961903546487663	0.251388203744053
NFAT5	NFAT5	0.111007208751323	0.96176994242658	0.326746685935291
NFATC1	NFATC1	0.211290770716041	0.961699215467139	0.450775075212754
NFATC2	NFATC2	0.0193755760237749	0.961667213979936	0.136502220546188
NFATC2IP	NFATC2IP	0.0418013433712351	0.962310007436294	0.200563832857323
NFATC3	NFATC3	0.0848524163526224	0.961901280036436	0.285691525782219
NFATC4	NFATC4	0.0190937456124452	0.961584821448479	0.135500022013009
NFE2	NFE2	0.0349926919141621	0.961912240297713	0.18346634207178
NFE2L1	NFE2L1	0.142111237653776	0.962042560223975	0.369752699664298
NFE2L2	NFE2L2	0.053710067484779	0.961749999601897	0.227278809795599
NFE2L3	NFE2L3	0.0417432941225267	0.961864544170496	0.200378128979535
NFIA	NFIA	0.0132275230336849	0.961541439039726	0.112777708492151
NFIB	NFIB	0.014541248900508	0.961734388061604	0.118257427305779
NFIC	NFIC	0.0171469219003179	0.961315294102636	0.128388466263754
NFIL3	NFIL3	0.086271472154134	0.961646909875106	0.288032454087034
NFIX	NFIX	0.017342579810885	0.961836669759488	0.129153897387341
NFKB1	NFKB1	0.105737702340423	0.96227177888109	0.318980261028669
NFKB2	NFKB2	0.0723411967233962	0.961882900709334	0.263787338864254
NFKBIA	NFKBIA	0.0319361067511615	0.961578880662806	0.17524008041116
NFKBIB	NFKBIB	0.0506590749891133	0.961709610211567	0.220724532531975
NFKBIZ	NFKBIZ	0.0696697202589886	0.961730651624775	0.258850353415237
NFRKB	NFRKB	0.0579022804681568	0.961834769358283	0.235992429072223
NFX1	NFX1	0.0771090236450693	0.961859884540345	0.272338165853163
NFXL1	NFXL1	0.0892953843669357	0.961799558273922	0.293060166587032
NFYA	NFYA	0.0829102193222368	0.961704690238075	0.282374125569009
NFYB	NFYB	0.033129479657867	0.961876706409548	0.178511833720824
NFYC	NFYC	0.0131144730538061	0.961749425009246	0.112306887227798
NGEF	NGEF	0.0306987544524476	0.961565936791428	0.171810583444088
NGF	NGF	0.0767889261263986	0.961741248925606	0.271755547719745
NGFR	NGFR	0.111227707092741	0.961913744373435	0.327095490961966
NHLH1	NHLH1	0.0256541349929862	0.961508439448863	0.157056255216138
NIF3L1	NIF3L1	0.0367362833211018	0.96180390977345	0.187971010873435
NIPA1	NIPA1	0.101118441611663	0.961671585048992	0.31183766934476
NIPA2	NIPA2	0.0363903998090384	0.961865229257778	0.187089979034429
NISCH	NISCH	0.0605285656394165	0.961675749591426	0.241265110890447
NKAIN1	NKAIN1	0.0372152467521443	0.962058358175638	0.189217438914782
NKAIN2	NKAIN2	0.0447094890933475	0.96236262024224	0.207428881965761
NKD1	NKD1	0.0280755278808818	0.961819268340622	0.164327671694899
NKD2	NKD2	0.118601701100278	0.962092412809856	0.337795495492346
NKIRAS1	NKIRAS1	0.033128639855633	0.96213082094087	0.178533149473577
NKIRAS2	NKIRAS2	0.0178439634112979	0.96184398424116	0.131008048845009
NKRF	NKRF	0.0633759224863955	0.962130248438328	0.246932970756932
NLE1	NLE1	0.0271274186112152	0.961994702343495	0.161543904224961
NLGN1	NLGN1	0.0499268623678194	0.961539219861636	0.21910416767212
NLGN4X	NLGN4X	0.0208767521258185	0.961821601153375	0.141702897488149
NLK	NLK	0.135970995804271	0.961608164223034	0.361594828036744
NLN	NLN	0.0572967233206872	0.961807472167792	0.234751819206088
NLRC3	NLRC3	0.150665143223946	0.961704669777346	0.380651246958606
NLRC4	NLRC4	0.201509953338805	0.961470623293734	0.440165764725691
NLRP1	NLRP1	0.0305248611251984	0.961833665977639	0.171347130350957
NLRP12	NLRP12	0.182409469196964	0.961646982726126	0.418823967406278
NLRP3	NLRP3	0.288928346456447	0.961942794018289	0.527193077402766
NLRP6	NLRP6	0.0178431284291648	0.961830913895546	0.131004093538253
NME2	NME2	0.0702329358893687	0.961801972735395	0.25990416751063
NMI	NMI	0.125084325850851	0.961861273355534	0.346862752309495
NMRAL1	NMRAL1	0.106765742876396	0.961841394560998	0.320455474316751
NMT1	NMT1	0.0863419188702467	0.961431507739484	0.288117755857812
NMT2	NMT2	0.0384256744018111	0.961648750255357	0.192229034659754
NMUR1	NMUR1	0.105022700779503	0.961726875619706	0.3178099335921
