gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	B Activated	CD14 Mono	CD16 Mono	CD4 Memory T	CD4 Naive T	CD8 T	DC	Eryth	Mk	NK	T activated	pDC
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.007	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.007	0.012	0.0
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.007	0.0	0.001	0.0	0.0	0.006	0.0	0.003	0.0	0.0	0.007	0.012	0.0
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.009	0.0	0.489	0.881	0.009	0.011	0.062	0.576	0.108	0.124	0.639	0.006	0.094
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	0.007	0.0	0.002	0.001	0.012	0.005	0.058	0.024	0.0	0.009	0.01	0.009	0.013
KLRG1	Q96E93	False	KLRG1_HUMAN		CPI-SS0CC5DCE80	0.005	0.0	0.006	0.007	0.054	0.03	0.261	0.003	0.06	0.014	0.066	0.026	0.0
CD36	P16671	False	CD36_HUMAN		CPI-SS0C93E48D7	0.002	0.005	0.353	0.033	0.007	0.002	0.0	0.594	0.0	0.155	0.008	0.01	0.309
CR2	P20023	False	CR2_HUMAN		CPI-SS000568A0E	0.01	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	0.002	0.0	0.002	0.001	0.03	0.009	0.035	0.002	0.0	0.019	0.047	0.023	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0178F5C45	0.002	0.0	0.002	0.001	0.03	0.009	0.035	0.002	0.0	0.019	0.047	0.023	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.005	0.0	0.0	0.003	0.008	0.002	0.0	0.0	0.0	0.0	0.0	0.034	0.0
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.141	0.289	0.039	0.049	0.042	0.04	0.084	0.064	0.059	0.03	0.115	0.064	0.104
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0528A694B	0.141	0.289	0.039	0.049	0.042	0.04	0.084	0.064	0.059	0.03	0.115	0.064	0.104
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS034D36D2F	0.141	0.289	0.039	0.049	0.042	0.04	0.084	0.064	0.059	0.03	0.115	0.064	0.104
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.141	0.289	0.039	0.049	0.042	0.04	0.084	0.064	0.059	0.03	0.115	0.064	0.104
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02CF96625	0.141	0.289	0.039	0.049	0.042	0.04	0.084	0.064	0.059	0.03	0.115	0.064	0.104
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.141	0.289	0.039	0.049	0.042	0.04	0.084	0.064	0.059	0.03	0.115	0.064	0.104
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.141	0.289	0.039	0.049	0.042	0.04	0.084	0.064	0.059	0.03	0.115	0.064	0.104
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS00FB3CB09	0.0	0.008	0.004	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS022AE18AF	0.0	0.008	0.004	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0F3D40856	0.0	0.008	0.004	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS072E1E27A	0.016	0.125	0.08	0.148	0.002	0.005	0.005	0.045	0.0	0.012	0.012	0.01	0.077
VSTM1	Q6UX27	False	VSTM1_HUMAN		CPI-SS064281234	0.0	0.0	0.015	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0D26F639E	0.009	0.013	0.061	0.011	0.001	0.0	0.003	0.206	0.0	0.008	0.0	0.0	0.041
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS02246DA17	0.009	0.013	0.061	0.011	0.001	0.0	0.003	0.206	0.0	0.008	0.0	0.0	0.041
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0F52745F3	0.009	0.013	0.061	0.011	0.001	0.0	0.003	0.206	0.0	0.008	0.0	0.0	0.041
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0C17BB772	0.009	0.013	0.061	0.011	0.001	0.0	0.003	0.206	0.0	0.008	0.0	0.0	0.041
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.008	0.091	0.118	0.095	0.011	0.011	0.011	0.102	0.09	0.053	0.021	0.01	0.029
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.008	0.091	0.118	0.095	0.011	0.011	0.011	0.102	0.09	0.053	0.021	0.01	0.029
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS0F5B6B186	0.003	0.005	0.032	0.027	0.001	0.002	0.002	0.039	0.0	0.0	0.004	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0DD3F421C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0306FC954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS05CAC687A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0A79056B0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0
GDF10	P55107	False	GDF10_HUMAN		CPI-CS0DD047CC3	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR3C1	P04150	False	GCR_HUMAN		CPI-SS0E6D96A59	0.67	0.429	0.148	0.261	0.819	0.365	0.662	0.262	0.402	0.372	0.591	0.694	0.531
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS092E57263	0.0	0.0	0.108	0.288	0.001	0.001	0.0	0.162	0.041	0.056	0.0	0.004	0.046
VDR	P11473	False	VDR_HUMAN		CPI-SS08A1F8C22	0.002	0.0	0.051	0.053	0.005	0.002	0.002	0.03	0.048	0.014	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS0FAE75A75	0.0	0.0	0.008	0.013	0.0	0.0	0.0	0.031	0.016	0.0	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS045EC4F7D	0.0	0.0	0.008	0.013	0.0	0.0	0.0	0.031	0.016	0.0	0.0	0.0	0.0
RXFP1	Q9HBX9	False	RXFP1_HUMAN		CPI-SS08805BBC2	0.0	0.0	0.008	0.013	0.0	0.0	0.0	0.031	0.016	0.0	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-CS037C1C02B	0.333	0.178	0.601	0.724	0.172	0.147	0.158	0.759	0.305	0.215	0.325	0.095	0.629
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.001	0.01	0.001	0.005	0.092	0.045	0.084	0.002	0.094	0.041	0.007	0.036	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.001	0.01	0.001	0.005	0.092	0.045	0.084	0.002	0.094	0.041	0.007	0.036	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.001	0.01	0.001	0.005	0.092	0.045	0.084	0.002	0.094	0.041	0.007	0.036	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.001	0.01	0.001	0.005	0.092	0.045	0.084	0.002	0.094	0.041	0.007	0.036	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.001	0.01	0.001	0.005	0.092	0.045	0.084	0.002	0.094	0.041	0.007	0.036	0.0
HRH1	P35367	False	HRH1_HUMAN		CPI-SS0DC2A6D35	0.0	0.0	0.009	0.004	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.002	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.013
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0A76A8E97	0.013	0.013	0.598	1.046	0.006	0.005	0.008	0.475	0.268	0.143	0.008	0.005	0.023
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.013	0.013	0.598	1.046	0.006	0.005	0.008	0.475	0.268	0.143	0.008	0.005	0.023
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	0.013	0.013	0.598	1.046	0.006	0.005	0.008	0.475	0.268	0.143	0.008	0.005	0.023
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS00150FB64	0.039	0.033	0.294	0.529	0.004	0.002	0.021	0.17	0.053	0.07	0.011	0.0	0.057
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.039	0.033	0.294	0.529	0.004	0.002	0.021	0.17	0.053	0.07	0.011	0.0	0.057
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.076	0.127	0.0	0.001	0.008	0.001	0.002	0.013	0.052	0.008	0.0	0.041	0.01
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS01A6823FA	0.06	0.008	0.014	0.009	0.171	0.03	0.743	0.082	0.0	0.075	0.741	0.032	0.236
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.06	0.008	0.014	0.009	0.171	0.03	0.743	0.082	0.0	0.075	0.741	0.032	0.236
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.06	0.008	0.014	0.009	0.171	0.03	0.743	0.082	0.0	0.075	0.741	0.032	0.236
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0EFE0B07A	0.06	0.008	0.014	0.009	0.171	0.03	0.743	0.082	0.0	0.075	0.741	0.032	0.236
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.0	0.0	0.0	0.001	0.002	0.006	0.0	0.0	0.0	0.004	0.0	0.0	0.0
LCK	P06239	False	LCK_HUMAN		CPI-CS0DBD5CD16	0.04	0.037	0.044	0.039	0.782	0.873	0.77	0.076	0.171	0.557	0.318	0.291	0.036
HLA-E	P13747	False	HLAE_HUMAN		CPI-CS0715DE78D	2.424	2.55	2.451	3.002	2.263	2.291	2.349	2.018	1.933	2.329	2.547	2.244	2.127
HLA-E	P13747	False	HLAE_HUMAN		CPI-CS05AB368CE	2.424	2.55	2.451	3.002	2.263	2.291	2.349	2.018	1.933	2.329	2.547	2.244	2.127
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-SS03969CE88	0.021	0.024	0.01	0.008	0.005	0.002	0.022	0.052	0.0	0.007	0.014	0.005	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS076BC3BA6	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	0.0	0.0	0.047	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	0.143	0.483	0.07	0.052	0.165	0.198	0.137	0.063	0.155	0.126	0.15	0.127	0.074
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	0.0	0.005	0.001	0.001	0.001	0.001	0.002	0.0	0.028	0.0	0.0	0.01	0.0
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	0.211	0.12	1.376	0.862	0.059	0.043	0.078	1.222	0.31	0.342	0.073	0.027	1.287
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	0.211	0.12	1.376	0.862	0.059	0.043	0.078	1.222	0.31	0.342	0.073	0.027	1.287
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0.065	0.051	0.101	0.074	0.051	0.038	0.056	0.097	0.101	0.052	0.051	0.079	0.172
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.0	0.005	0.061	0.03	0.002	0.0	0.0	0.071	0.023	0.004	0.0	0.004	0.012
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS00CFAFE79	0.0	0.005	0.061	0.03	0.002	0.0	0.0	0.071	0.023	0.004	0.0	0.004	0.012
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS07AD626C8	0.0	0.005	0.061	0.03	0.002	0.0	0.0	0.071	0.023	0.004	0.0	0.004	0.012
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS05D23BCE8	0.357	0.126	1.321	1.753	0.284	0.227	0.077	1.612	0.532	0.394	0.164	0.118	1.12
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	0.357	0.126	1.321	1.753	0.284	0.227	0.077	1.612	0.532	0.394	0.164	0.118	1.12
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	0.357	0.126	1.321	1.753	0.284	0.227	0.077	1.612	0.532	0.394	0.164	0.118	1.12
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	0.357	0.126	1.321	1.753	0.284	0.227	0.077	1.612	0.532	0.394	0.164	0.118	1.12
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	0.357	0.126	1.321	1.753	0.284	0.227	0.077	1.612	0.532	0.394	0.164	0.118	1.12
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	0.357	0.126	1.321	1.753	0.284	0.227	0.077	1.612	0.532	0.394	0.164	0.118	1.12
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	0.089	0.183	0.067	0.054	0.066	0.077	0.026	0.088	0.07	0.143	0.029	0.073	0.565
APP	P05067	False	A4_HUMAN		CPI-SS0A0718AC5	0.089	0.183	0.067	0.054	0.066	0.077	0.026	0.088	0.07	0.143	0.029	0.073	0.565
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.011	0.011	0.032	0.246	0.055	0.053	0.08	0.119	0.024	0.06	0.19	0.016	0.375
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.003	0.005	0.015	0.078	0.021	0.015	0.018	0.022	0.0	0.009	0.044	0.006	0.021
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0A4F27388	0.008	0.0	0.01	0.001	0.067	0.005	0.318	0.014	0.066	0.006	0.734	0.038	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS072F1842C	0.008	0.0	0.01	0.001	0.067	0.005	0.318	0.014	0.066	0.006	0.734	0.038	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0049FD74F	0.008	0.0	0.01	0.001	0.067	0.005	0.318	0.014	0.066	0.006	0.734	0.038	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS03A0C857B	0.008	0.0	0.01	0.001	0.067	0.005	0.318	0.014	0.066	0.006	0.734	0.038	0.0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	0.148	0.396	0.523	0.872	0.09	0.079	0.087	0.641	0.2	0.213	0.057	0.298	0.224
APOA1	P02647	False	APOA1_HUMAN		CPI-CS037E41952	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.004	0.003	0.0
APOA1	P02647	False	APOA1_HUMAN		CPI-SS073A20D23	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.004	0.003	0.0
RORA	P35398	False	RORA_HUMAN		CPI-CS06C6527F4	0.038	0.016	0.017	0.016	0.362	0.177	0.401	0.045	0.135	0.204	0.238	0.407	0.01
RORA	P35398	False	RORA_HUMAN		CPI-CS0406B0B69	0.038	0.016	0.017	0.016	0.362	0.177	0.401	0.045	0.135	0.204	0.238	0.407	0.01
PPARG	P37231	False	PPARG_HUMAN		CPI-CS0412B081A	0.0	0.0	0.047	0.023	0.004	0.0	0.0	0.015	0.028	0.005	0.0	0.0	0.0
PPARD	Q03181	False	PPARD_HUMAN		CPI-CS0D89E7C19	0.011	0.015	0.011	0.008	0.009	0.016	0.0	0.013	0.017	0.026	0.0	0.006	0.0
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS099F73A95	0.014	0.009	0.015	0.004	0.01	0.004	0.013	0.021	0.0	0.02	0.015	0.003	0.01
PPARA	Q07869	False	PPARA_HUMAN		CPI-CS0259A0EB4	0.014	0.009	0.015	0.004	0.01	0.004	0.013	0.021	0.0	0.02	0.015	0.003	0.01
ESR2	Q92731	False	ESR2_HUMAN		CPI-CS0B87D36A1	0.018	0.004	0.0	0.001	0.009	0.004	0.005	0.0	0.0	0.0	0.004	0.003	0.0
ESR2	Q92731	False	ESR2_HUMAN		CPI-CS0A04F7238	0.018	0.004	0.0	0.001	0.009	0.004	0.005	0.0	0.0	0.0	0.004	0.003	0.0
ESR2	Q92731	False	ESR2_HUMAN		CPI-SS08123AFFE	0.018	0.004	0.0	0.001	0.009	0.004	0.005	0.0	0.0	0.0	0.004	0.003	0.0
ESR2	Q92731	False	ESR2_HUMAN		CPI-SS02D8C453C	0.018	0.004	0.0	0.001	0.009	0.004	0.005	0.0	0.0	0.0	0.004	0.003	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS04B547174	0.002	0.009	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0
OXTR	P30559	False	OXYR_HUMAN		CPI-SS0C916344D	0.002	0.009	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0
NR1H2	P55055	False	NR1H2_HUMAN		CPI-CS086D3E39F	0.428	0.338	0.271	0.427	0.299	0.268	0.305	0.366	0.218	0.348	0.271	0.484	0.256
NR1H3	Q13133	False	NR1H3_HUMAN		CPI-CS0DC57DE37	0.004	0.01	0.013	0.011	0.002	0.007	0.011	0.007	0.0	0.0	0.014	0.002	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-CS0B163FBF9	0.062	0.016	0.01	0.056	0.014	0.018	0.05	0.013	0.0	0.009	0.038	0.01	0.016
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0C6448B94	0.062	0.016	0.01	0.056	0.014	0.018	0.05	0.013	0.0	0.009	0.038	0.01	0.016
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.002	0.018	0.055	0.005	0.0	0.0	0.003	0.065	0.06	0.017	0.004	0.0	0.01
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.002	0.018	0.055	0.005	0.0	0.0	0.003	0.065	0.06	0.017	0.004	0.0	0.01
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.011	0.004	0.003	0.0	0.011	0.012	0.008	0.005	0.0	0.01	0.007	0.009	0.117
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.011	0.004	0.003	0.0	0.011	0.012	0.008	0.005	0.0	0.01	0.007	0.009	0.117
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.011	0.004	0.003	0.0	0.011	0.012	0.008	0.005	0.0	0.01	0.007	0.009	0.117
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.0	0.005	0.006	0.011	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.017
IL24	Q13007	False	IL24_HUMAN		CPI-SS07D71C546	0.002	0.005	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.005	0.0	0.004	0.0
CSF2	P04141	False	CSF2_HUMAN		CPI-CS0210859AB	0.0	0.03	0.0	0.003	0.001	0.0	0.0	0.006	0.0	0.0	0.034	0.005	0.0
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0BDD10277	0.004	0.0	0.012	0.003	0.006	0.003	0.049	0.0	0.0	0.0	0.044	0.003	0.0
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0987A89AE	0.004	0.0	0.012	0.003	0.006	0.003	0.049	0.0	0.0	0.0	0.044	0.003	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0FBC9234C	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0593F278B	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS02EBC1BB0	0.012	0.012	0.068	0.033	0.007	0.011	0.01	0.025	0.045	0.034	0.041	0.003	0.069
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.012	0.012	0.068	0.033	0.007	0.011	0.01	0.025	0.045	0.034	0.041	0.003	0.069
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0B81F1BF5	0.002	0.0	0.001	0.003	0.005	0.002	0.003	0.003	0.0	0.0	0.01	0.0	0.0
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0AB21032D	0.002	0.0	0.001	0.003	0.005	0.002	0.003	0.003	0.0	0.0	0.01	0.0	0.0
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS03B8E2D7A	0.011	0.0	0.006	0.004	0.158	0.08	0.072	0.009	0.023	0.099	0.02	0.475	0.011
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS0E4B1484B	0.011	0.0	0.006	0.004	0.158	0.08	0.072	0.009	0.023	0.099	0.02	0.475	0.011
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS04B4619D0	0.002	0.008	0.453	0.419	0.047	0.044	0.134	0.395	0.143	0.144	0.124	0.023	0.23
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS084BE3E4B	0.002	0.008	0.453	0.419	0.047	0.044	0.134	0.395	0.143	0.144	0.124	0.023	0.23
FAS	P25445	False	TNR6_HUMAN		CPI-SS08B7D54A3	0.103	0.063	0.059	0.132	0.096	0.07	0.112	0.207	0.084	0.074	0.076	0.196	0.173
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0E7D5974D	0.061	0.103	0.352	0.389	0.127	0.043	0.165	0.233	0.122	0.11	0.177	0.074	0.384
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS07D9A48A2	0.061	0.103	0.352	0.389	0.127	0.043	0.165	0.233	0.122	0.11	0.177	0.074	0.384
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS048A2311A	0.027	0.024	0.033	0.056	0.035	0.039	0.032	0.055	0.017	0.04	0.062	0.078	0.043
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0D5C54214	0.027	0.024	0.033	0.056	0.035	0.039	0.032	0.055	0.017	0.04	0.062	0.078	0.043
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0DEDA3567	0.027	0.024	0.033	0.056	0.035	0.039	0.032	0.055	0.017	0.04	0.062	0.078	0.043
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS003610FF9	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.424
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS056BE1011	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.424
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS098EFF959	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.424
CCL20	P78556	False	CCL20_HUMAN		CPI-SS0F8C664D9	0.0	0.0	0.007	0.0	0.038	0.004	0.039	0.002	0.0	0.0	0.0	0.039	0.0
CCL20	P78556	False	CCL20_HUMAN		CPI-SS07F015051	0.0	0.0	0.007	0.0	0.038	0.004	0.039	0.002	0.0	0.0	0.0	0.039	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0DBA4D668	0.0	0.0	0.001	0.032	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS07155793F	0.0	0.0	0.001	0.032	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0AA47D179	0.149	0.546	0.003	0.003	0.01	0.001	0.029	0.011	0.052	0.008	0.012	0.025	0.032
CD70	P32970	False	CD70_HUMAN		CPI-SS0D4BF6CA3	0.149	0.546	0.003	0.003	0.01	0.001	0.029	0.011	0.052	0.008	0.012	0.025	0.032
HFE	Q30201	False	HFE_HUMAN		CPI-SS0651A6E1F	0.002	0.0	0.002	0.001	0.0	0.002	0.004	0.002	0.0	0.0	0.0	0.0	0.0
CD40LG	P29965	False	CD40L_HUMAN		CPI-SS083296041	0.004	0.0	0.004	0.001	0.081	0.037	0.025	0.0	0.016	0.033	0.003	0.1	0.0
INSL3	P51460	False	INSL3_HUMAN		CPI-SS05834E385	0.002	0.0	0.0	0.003	0.001	0.002	0.0	0.0	0.0	0.0	0.004	0.0	0.0
C3AR1	Q16581	False	C3AR_HUMAN		CPI-SS03E48EFEA	0.036	0.029	1.243	2.146	0.062	0.034	0.151	0.357	0.468	0.31	0.219	0.041	0.049
C5AR2	Q9P296	False	C5AR2_HUMAN		CPI-SS00F4019EA	0.0	0.0	0.022	0.035	0.0	0.0	0.0	0.013	0.0	0.012	0.0	0.0	0.0
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.009	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.003	0.0
IL10	P22301	False	IL10_HUMAN		CPI-CS090610CD1	0.015	0.091	0.162	0.014	0.009	0.006	0.01	0.054	0.0	0.051	0.0	0.002	0.0
IL10	P22301	False	IL10_HUMAN		CPI-SS0FBFBF63E	0.015	0.091	0.162	0.014	0.009	0.006	0.01	0.054	0.0	0.051	0.0	0.002	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0A84B95C5	0.203	0.199	3.32	0.814	0.16	0.142	0.16	0.566	1.033	0.618	0.093	0.131	0.193
