"gene_id"	"gene_type"	"gene_name"
"ENSG00000254975"	"lincRNA"	"RP11-672A2.3"
"ENSG00000254761"	"lincRNA"	"RP11-672A2.1"
"ENSG00000254632"	"antisense"	"RP11-21L23.4"
"ENSG00000255100"	"antisense"	"RP11-21L23.3"
"ENSG00000261578"	"sense_overlapping"	"RP11-21L23.2"
"ENSG00000254988"	"antisense"	"CTD-2547H18.1"
"ENSG00000268635"	"antisense"	"RP11-739B23.1"
"ENSG00000254985"	"sense_intronic"	"RSF1-IT2"
"ENSG00000255409"	"sense_intronic"	"RSF1-IT1"
"ENSG00000254459"	"antisense"	"RP11-91P24.7"
"ENSG00000254691"	"antisense"	"RP11-91P24.5"
"ENSG00000255449"	"antisense"	"RP11-91P24.6"
"ENSG00000254829"	"antisense"	"RP11-7I15.3"
"ENSG00000254675"	"antisense"	"RP11-7I15.4"
"ENSG00000246174"	"antisense"	"KCTD21-AS1"
"ENSG00000254420"	"antisense"	"RP11-452H21.1"
"ENSG00000254649"	"antisense"	"RP11-452H21.2"
"ENSG00000251323"	"lincRNA"	"RP11-452H21.4"
"ENSG00000255084"	"antisense"	"RP11-843A23.1"
"ENSG00000254563"	"antisense"	"RP11-673F18.1"
"ENSG00000255345"	"lincRNA"	"CTD-2337I7.1"
"ENSG00000254885"	"lincRNA"	"RP11-802F5.1"
"ENSG00000255209"	"lincRNA"	"RP11-258O13.1"
"ENSG00000279295"	"TEC"	"RP11-683O4.1"
"ENSG00000254434"	"lincRNA"	"CTD-2555I5.1"
"ENSG00000255178"	"lincRNA"	"RP11-686G23.2"
"ENSG00000245832"	"lincRNA"	"RP11-179A16.1"
"ENSG00000254511"	"lincRNA"	"RP11-876F14.1"
"ENSG00000255246"	"lincRNA"	"RP11-179A16.2"
"ENSG00000255382"	"lincRNA"	"RP11-718B12.2"
"ENSG00000254698"	"sense_overlapping"	"RP11-659G9.3"
"ENSG00000246067"	"lincRNA"	"RAB30-AS1"
"ENSG00000255503"	"lincRNA"	"RP11-113K21.4"
"ENSG00000279900"	"TEC"	"RP11-113K21.6"
"ENSG00000254676"	"sense_overlapping"	"RP11-727A23.4"
"ENSG00000247137"	"processed_transcript"	"RP11-727A23.5"
"ENSG00000269939"	"lincRNA"	"RP11-727A23.11"
"ENSG00000254551"	"antisense"	"RP11-727A23.7"
"ENSG00000255234"	"antisense"	"RP11-727A23.10"
"ENSG00000255311"	"antisense"	"RP11-160H12.2"
"ENSG00000254787"	"antisense"	"CTD-2537O9.1"
"ENSG00000255555"	"antisense"	"AP000857.3"
"ENSG00000279742"	"TEC"	"RP11-700A24.1"
"ENSG00000255005"	"antisense"	"RP11-90K17.2"
"ENSG00000254699"	"lincRNA"	"RP11-12D16.2"
"ENSG00000254733"	"antisense"	"RP11-317J19.1"
"ENSG00000278989"	"TEC"	"RP11-762L8.6"
"ENSG00000254731"	"lincRNA"	"CTD-2005H7.1"
"ENSG00000255250"	"lincRNA"	"CTD-2005H7.2"
"ENSG00000269895"	"lincRNA"	"AP000654.4"
"ENSG00000255471"	"antisense"	"RP11-736K20.5"
"ENSG00000280339"	"TEC"	"RP11-736K20.4"
"ENSG00000246523"	"lincRNA"	"RP11-736K20.6"
"ENSG00000279836"	"TEC"	"RP11-648O15.2"
"ENSG00000279701"	"TEC"	"CTD-2028E8.2"
"ENSG00000278929"	"TEC"	"RP11-137O10.1"
"ENSG00000255183"	"lincRNA"	"RP11-720D4.3"
"ENSG00000279341"	"TEC"	"RP11-720D4.2"
"ENSG00000279793"	"TEC"	"RP11-665E10.2"
"ENSG00000280307"	"TEC"	"RP11-665E10.4"
"ENSG00000255516"	"lincRNA"	"RP11-164N3.1"
"ENSG00000255102"	"lincRNA"	"RP11-164N3.2"
"ENSG00000255241"	"antisense"	"RP11-164N3.3"
"ENSG00000279733"	"TEC"	"RP11-685B24.1"
"ENSG00000255082"	"antisense"	"GRM5-AS1"
"ENSG00000279297"	"TEC"	"RP11-796A5.3"
"ENSG00000279603"	"TEC"	"RP11-796A5.4"
"ENSG00000279248"	"TEC"	"RP11-643G5.1"
"ENSG00000279697"	"TEC"	"RP11-643G5.2"
"ENSG00000255429"	"lincRNA"	"RP11-643G5.6"
"ENSG00000279045"	"TEC"	"RP11-643G5.7"
"ENSG00000279056"	"TEC"	"RP11-643G5.4"
"ENSG00000280201"	"TEC"	"RP11-643G5.5"
"ENSG00000279163"	"TEC"	"RP11-313I2.3"
"ENSG00000254971"	"lincRNA"	"RP11-313I2.11"
"ENSG00000279299"	"TEC"	"AP000648.4"
"ENSG00000280385"	"TEC"	"AP000648.5"
"ENSG00000280367"	"TEC"	"RP11-121L10.2"
"ENSG00000261645"	"processed_transcript"	"DISC1FP1"
"ENSG00000280430"	"TEC"	"RP11-660M18.1"
"ENSG00000280085"	"TEC"	"RP11-678K21.1"
"ENSG00000279209"	"TEC"	"RP11-678K21.2"
"ENSG00000279438"	"TEC"	"RP11-678K21.3"
"ENSG00000255187"	"lincRNA"	"RP11-699F16.2"
"ENSG00000280124"	"TEC"	"RP11-739P6.1"
"ENSG00000278980"	"TEC"	"RP11-739P6.2"
"ENSG00000280093"	"TEC"	"RP11-843F11.1"
"ENSG00000255332"	"lincRNA"	"RP11-201M22.1"
"ENSG00000278859"	"TEC"	"RP11-806N19.2"
"ENSG00000254705"	"antisense"	"RP11-675M1.2"
"ENSG00000255506"	"antisense"	"RP11-203F8.1"
"ENSG00000254874"	"lincRNA"	"RP11-676F20.1"
"ENSG00000278892"	"TEC"	"RP11-183A22.3"
"ENSG00000279304"	"TEC"	"RP11-573M3.6"
"ENSG00000280379"	"TEC"	"RP11-573M3.2"
"ENSG00000279269"	"TEC"	"RP11-573M3.5"
"ENSG00000255233"	"lincRNA"	"RP11-755E23.3"
"ENSG00000279684"	"TEC"	"RP11-755E23.2"
"ENSG00000279454"	"TEC"	"RP11-178H8.1"
"ENSG00000278953"	"TEC"	"RP11-178H8.2"
"ENSG00000254911"	"antisense"	"SCARNA9"
"ENSG00000279696"	"TEC"	"RP11-178H8.7"
"ENSG00000250519"	"lincRNA"	"RP11-680H20.2"
"ENSG00000255893"	"antisense"	"RP11-685N10.1"
"ENSG00000257057"	"lincRNA"	"C11orf97"
"ENSG00000255929"	"antisense"	"RP11-867G2.8"
"ENSG00000280167"	"TEC"	"RP11-867G2.4"
"ENSG00000233536"	"lincRNA"	"RP11-867G2.5"
"ENSG00000255666"	"lincRNA"	"RP11-867G2.6"
"ENSG00000256469"	"antisense"	"RP11-856F16.2"
"ENSG00000245552"	"antisense"	"RP11-712B9.2"
"ENSG00000250390"	"lincRNA"	"RP11-338H14.1"
"ENSG00000255605"	"lincRNA"	"RP11-644L4.1"
"ENSG00000255679"	"lincRNA"	"JRKL-AS1"
"ENSG00000256684"	"lincRNA"	"RP11-49K4.2"
"ENSG00000254587"	"lincRNA"	"RP11-360K13.1"
"ENSG00000255039"	"lincRNA"	"RP11-882G5.1"
"ENSG00000255502"	"lincRNA"	"RP11-379J13.2"
"ENSG00000254599"	"lincRNA"	"RP11-115E19.1"
"ENSG00000254830"	"lincRNA"	"RP11-99C10.1"
"ENSG00000248027"	"antisense"	"CTD-2383M3.1"
"ENSG00000260008"	"lincRNA"	"RP11-732A21.2"
"ENSG00000277459"	"lincRNA"	"RP11-732A21.3"
"ENSG00000254422"	"antisense"	"RP11-864G5.3"
"ENSG00000255337"	"antisense"	"RP11-315O6.1"
"ENSG00000255482"	"antisense"	"RP11-315O6.2"
"ENSG00000256916"	"antisense"	"RP11-817J15.2"
"ENSG00000281655"	"lincRNA"	"RP11-817J15.3"
"ENSG00000260966"	"sense_overlapping"	"RP11-690D19.3"
"ENSG00000254987"	"lincRNA"	"RP11-563P16.1"
"ENSG00000255548"	"antisense"	"RP11-617B3.2"
"ENSG00000256422"	"lincRNA"	"RP11-886D15.1"
"ENSG00000254998"	"lincRNA"	"RP11-94P11.4"
"ENSG00000254433"	"antisense"	"RP11-677I18.3"
"ENSG00000254580"	"lincRNA"	"RP11-677I18.4"
"ENSG00000261098"	"lincRNA"	"RP11-819C21.1"
"ENSG00000255467"	"antisense"	"RP11-144G7.2"
"ENSG00000203334"	"lincRNA"	"RP11-25I9.3"
"ENSG00000255528"	"lincRNA"	"RP11-25I9.2"
"ENSG00000255028"	"antisense"	"RP11-708B6.2"
"ENSG00000254659"	"lincRNA"	"RP11-262A12.1"
"ENSG00000254416"	"lincRNA"	"RP11-347E10.1"
"ENSG00000271390"	"lincRNA"	"RP11-89C3.3"
"ENSG00000271584"	"lincRNA"	"RP11-89C3.4"
"ENSG00000196167"	"antisense"	"COLCA1"
"ENSG00000255428"	"sense_intronic"	"RP11-794P6.1"
"ENSG00000255208"	"antisense"	"RP11-794P6.3"
"ENSG00000255093"	"antisense"	"RP11-794P6.2"
"ENSG00000254980"	"antisense"	"RP11-794P6.6"
"ENSG00000254990"	"lincRNA"	"RP11-108O10.2"
"ENSG00000254450"	"sense_intronic"	"ALG9-IT1"
"ENSG00000255334"	"sense_intronic"	"RP11-708L7.6"
"ENSG00000254638"	"antisense"	"RP11-356J5.4"
"ENSG00000268472"	"antisense"	"RP11-356J5.13"
"ENSG00000250303"	"lincRNA"	"RP11-356J5.12"
"ENSG00000254968"	"lincRNA"	"RP11-65M17.3"
"ENSG00000255484"	"lincRNA"	"RP11-65M17.1"
"ENSG00000254626"	"lincRNA"	"RP11-27G22.1"
"ENSG00000247416"	"antisense"	"RP11-629G13.1"
"ENSG00000227487"	"antisense"	"NCAM1-AS1"
"ENSG00000255129"	"antisense"	"RP11-839D17.3"
"ENSG00000270179"	"sense_intronic"	"RP11-159N11.4"
"ENSG00000256757"	"antisense"	"RP11-159N11.3"
"ENSG00000256603"	"antisense"	"RP11-667M19.2"
"ENSG00000256452"	"antisense"	"RP11-667M19.10"
"ENSG00000256947"	"antisense"	"RP11-64D24.2"
"ENSG00000256195"	"antisense"	"RP11-64D24.4"
"ENSG00000256972"	"lincRNA"	"AP000462.3"
"ENSG00000255580"	"lincRNA"	"AP000462.2"
"ENSG00000256315"	"processed_transcript"	"AP000462.1"
"ENSG00000256281"	"lincRNA"	"RP11-136I14.2"
"ENSG00000255689"	"lincRNA"	"RP11-136I14.5"
"ENSG00000255599"	"lincRNA"	"AP000997.1"
"ENSG00000260254"	"lincRNA"	"AP000997.2"
"ENSG00000279771"	"TEC"	"AP000997.3"
"ENSG00000256717"	"lincRNA"	"AP000797.3"
"ENSG00000279818"	"TEC"	"CTC-774J1.1"
"ENSG00000246100"	"lincRNA"	"LINC00900"
"ENSG00000257067"	"lincRNA"	"AP000797.4"
"ENSG00000236437"	"lincRNA"	"AP001891.1"
"ENSG00000278945"	"TEC"	"AP000770.2"
"ENSG00000237937"	"lincRNA"	"AP000770.1"
"ENSG00000226645"	"antisense"	"AP006216.10"
"ENSG00000236267"	"antisense"	"AP006216.5"
"ENSG00000235910"	"antisense"	"APOA1-AS"
"ENSG00000231865"	"sense_intronic"	"SIK3-IT1"
"ENSG00000224077"	"antisense"	"AP000936.4"
"ENSG00000280143"	"TEC"	"AP000892.6"
"ENSG00000278768"	"antisense"	"BACE1-AS"
"ENSG00000276505"	"sense_intronic"	"CMB9-94B1.2"
"ENSG00000250699"	"antisense"	"AP000892.4"
"ENSG00000279586"	"TEC"	"AP000711.1"
"ENSG00000270403"	"lincRNA"	"RP11-35P15.1"
"ENSG00000254844"	"antisense"	"RP11-728F11.3"
"ENSG00000254528"	"antisense"	"RP11-728F11.4"
"ENSG00000280008"	"TEC"	"RP11-652L8.4"
"ENSG00000255274"	"antisense"	"TMPRSS4-AS1"
"ENSG00000280032"	"TEC"	"RP11-832A4.7"
"ENSG00000254873"	"antisense"	"RP11-770J1.5"
"ENSG00000269944"	"sense_intronic"	"RP11-770J1.7"
"ENSG00000255384"	"lincRNA"	"RP11-770J1.4"
"ENSG00000255435"	"antisense"	"RP11-770J1.3"
"ENSG00000255176"	"antisense"	"AP002954.3"
"ENSG00000255422"	"antisense"	"AP002954.4"
"ENSG00000278376"	"lincRNA"	"RP11-158I9.8"
"ENSG00000245869"	"antisense"	"RP11-158I9.5"
"ENSG00000255121"	"lincRNA"	"RP11-110I1.12"
"ENSG00000254428"	"antisense"	"RP11-110I1.11"
"ENSG00000255114"	"antisense"	"RP11-110I1.6"
"ENSG00000271751"	"lincRNA"	"RP11-110I1.14"
"ENSG00000272186"	"antisense"	"RP11-110I1.13"
"ENSG00000245385"	"antisense"	"RP11-334E6.10"
"ENSG00000254740"	"antisense"	"RP11-334E6.3"
"ENSG00000245248"	"antisense"	"USP2-AS1"
"ENSG00000263873"	"sense_intronic"	"RP11-334E6.12"
"ENSG00000254561"	"antisense"	"RP11-196E1.3"
"ENSG00000255247"	"lincRNA"	"CTD-2523D13.1"
"ENSG00000254854"	"antisense"	"CTD-2523D13.2"
"ENSG00000254863"	"lincRNA"	"RP11-831A10.2"
"ENSG00000255216"	"lincRNA"	"RP11-831A10.1"
"ENSG00000176984"	"antisense"	"AP000679.2"
"ENSG00000259541"	"antisense"	"RP11-778O17.4"
"ENSG00000250493"	"antisense"	"RP11-640N11.2"
"ENSG00000246790"	"antisense"	"RP11-730K11.1"
"ENSG00000255248"	"sense_overlapping"	"RP11-166D19.1"
"ENSG00000255090"	"lincRNA"	"MIR100HG"
"ENSG00000255015"	"lincRNA"	"RP11-716H6.1"
"ENSG00000255219"	"antisense"	"RP11-716H6.2"
"ENSG00000254710"	"antisense"	"CTD-2216M2.1"
"ENSG00000254823"	"lincRNA"	"RP11-109E10.1"
"ENSG00000255414"	"lincRNA"	"LINC01059"
"ENSG00000254467"	"lincRNA"	"RP11-634B22.4"
"ENSG00000255045"	"antisense"	"RP11-677M14.2"
"ENSG00000250073"	"antisense"	"RP11-677M14.3"
"ENSG00000245498"	"antisense"	"RP11-677M14.7"
"ENSG00000254568"	"antisense"	"RP11-664I21.5"
"ENSG00000254943"	"antisense"	"RP11-664I21.6"
"ENSG00000255475"	"lincRNA"	"RP11-687M24.4"
"ENSG00000254880"	"lincRNA"	"PKNOX2-AS1"
"ENSG00000259290"	"sense_intronic"	"RP11-687M24.7"
"ENSG00000254932"	"antisense"	"RP11-687M24.8"
"ENSG00000255537"	"antisense"	"AP000708.1"
"ENSG00000254671"	"antisense"	"STT3A-AS1"
"ENSG00000260209"	"lincRNA"	"RP11-680F20.10"
"ENSG00000255027"	"antisense"	"RP11-680F20.9"
"ENSG00000255124"	"lincRNA"	"RP11-680F20.5"
"ENSG00000254790"	"lincRNA"	"RP11-680F20.4"
"ENSG00000254967"	"antisense"	"RP11-680F20.6"
"ENSG00000264299"	"antisense"	"RP11-680F20.12"
"ENSG00000261257"	"lincRNA"	"RP11-673E11.2"
"ENSG00000254833"	"lincRNA"	"RP11-50B3.2"
"ENSG00000254694"	"antisense"	"RP11-50B3.4"
"ENSG00000254905"	"antisense"	"RP11-712L6.7"
"ENSG00000255062"	"antisense"	"RP11-712L6.5"
"ENSG00000280832"	"antisense"	"ST3GAL4-AS1"
"ENSG00000257271"	"antisense"	"KIRREL3-AS1"
"ENSG00000254607"	"antisense"	"RP11-115C10.1"
"ENSG00000254938"	"lincRNA"	"RP11-688I9.4"
"ENSG00000279358"	"TEC"	"RP11-688I9.5"
"ENSG00000254960"	"antisense"	"KIRREL3-AS2"
"ENSG00000255317"	"antisense"	"RP11-688I9.2"
"ENSG00000218109"	"antisense"	"KIRREL3-AS3"
"ENSG00000255546"	"lincRNA"	"RP11-168K9.1"
"ENSG00000255087"	"lincRNA"	"RP11-168K9.2"
"ENSG00000272981"	"lincRNA"	"CTD-2234N14.2"
"ENSG00000272642"	"lincRNA"	"CTD-2234N14.1"
"ENSG00000273409"	"lincRNA"	"RP11-480C22.1"
"ENSG00000273415"	"lincRNA"	"RP11-702B10.2"
"ENSG00000272575"	"lincRNA"	"RP11-702B10.1"
"ENSG00000254588"	"antisense"	"RP11-1007G5.2"
"ENSG00000270160"	"lincRNA"	"RP11-264E20.2"
"ENSG00000255465"	"lincRNA"	"RP11-264E20.1"
"ENSG00000245008"	"antisense"	"RP11-744N12.3"
"ENSG00000254703"	"antisense"	"SENCR"
"ENSG00000281386"	"lincRNA"	"RP11-237N19.3"
"ENSG00000281097"	"lincRNA"	"LINC01395"
"ENSG00000233220"	"lincRNA"	"LINC00167"
"ENSG00000175773"	"lincRNA"	"RP11-121M22.1"
"ENSG00000254842"	"lincRNA"	"RP11-890B15.2"
"ENSG00000255455"	"lincRNA"	"RP11-890B15.3"
"ENSG00000236129"	"lincRNA"	"AP002856.4"
"ENSG00000227125"	"lincRNA"	"AP002856.6"
"ENSG00000237612"	"lincRNA"	"AP002856.7"
"ENSG00000231698"	"lincRNA"	"AP002856.5"
"ENSG00000237654"	"antisense"	"AP003025.2"
"ENSG00000236082"	"antisense"	"RP11-217L21.1"
"ENSG00000224795"	"lincRNA"	"C11orf39"
"ENSG00000238117"	"antisense"	"AP004372.1"
"ENSG00000224700"	"antisense"	"RP11-697E14.2"
"ENSG00000238262"	"sense_intronic"	"NTM-IT"
"ENSG00000279090"	"TEC"	"RP11-684N3.1"
"ENSG00000279497"	"TEC"	"RP11-654C20.1"
"ENSG00000255371"	"sense_intronic"	"OPCML-IT2"
"ENSG00000279711"	"TEC"	"AP004782.1"
"ENSG00000279189"	"TEC"	"RP11-861E23.2"
"ENSG00000254896"	"sense_intronic"	"OPCML-IT1"
"ENSG00000255258"	"lincRNA"	"RP11-448P19.1"
"ENSG00000280237"	"TEC"	"MIR4697HG"
"ENSG00000255406"	"lincRNA"	"RP11-713P17.5"
"ENSG00000204241"	"lincRNA"	"RP11-713P17.3"
"ENSG00000254648"	"lincRNA"	"RP11-713P17.4"
"ENSG00000255348"	"antisense"	"RP11-700F16.3"
"ENSG00000255545"	"processed_transcript"	"RP11-627G23.1"
"ENSG00000254573"	"lincRNA"	"AP004550.1"
"ENSG00000254989"	"lincRNA"	"RP11-469N6.3"
"ENSG00000255344"	"lincRNA"	"RP11-469N6.2"
"ENSG00000251226"	"lincRNA"	"RP11-469N6.1"
"ENSG00000255327"	"lincRNA"	"RP11-555G19.1"
"ENSG00000279046"	"TEC"	"RP11-555G19.2"
"ENSG00000255512"	"lincRNA"	"AP005135.2"
"ENSG00000249054"	"lincRNA"	"FAM138D"
"ENSG00000256948"	"antisense"	"RP11-598F7.3"
"ENSG00000249695"	"antisense"	"RP11-598F7.4"
"ENSG00000256694"	"antisense"	"RP11-598F7.5"
"ENSG00000256540"	"lincRNA"	"RP11-598F7.6"
"ENSG00000255671"	"antisense"	"RP11-283I3.1"
"ENSG00000256577"	"antisense"	"RP11-283I3.2"
"ENSG00000255746"	"sense_intronic"	"RP11-283I3.4"
"ENSG00000261799"	"sense_overlapping"	"RP11-283I3.6"
"ENSG00000256020"	"sense_intronic"	"RP5-1154L15.2"
"ENSG00000255825"	"antisense"	"RP5-1154L15.1"
"ENSG00000177406"	"antisense"	"RP11-218M22.1"
"ENSG00000256672"	"lincRNA"	"RP11-218M22.2"
"ENSG00000250132"	"antisense"	"RP11-359B12.2"
"ENSG00000249028"	"antisense"	"RP5-951N9.1"
"ENSG00000267285"	"sense_intronic"	"RP5-951N9.2"
"ENSG00000249628"	"lincRNA"	"LINC00942"
"ENSG00000256706"	"antisense"	"RP5-1096D14.3"
"ENSG00000235049"	"lincRNA"	"LINC00940"
"ENSG00000203593"	"antisense"	"RP5-1096D14.6"
"ENSG00000256837"	"sense_intronic"	"CACNA1C-IT1"
"ENSG00000256257"	"sense_intronic"	"CACNA1C-IT2"
"ENSG00000278255"	"antisense"	"RP1-53O8.2"
"ENSG00000256025"	"antisense"	"CACNA1C-AS4"
"ENSG00000256721"	"sense_intronic"	"CACNA1C-IT3"
"ENSG00000256769"	"antisense"	"CACNA1C-AS3"
"ENSG00000256271"	"antisense"	"CACNA1C-AS2"
"ENSG00000246627"	"antisense"	"CACNA1C-AS1"
"ENSG00000274659"	"lincRNA"	"RP11-986G18.2"
"ENSG00000256150"	"lincRNA"	"RP11-885B4.1"
"ENSG00000255669"	"lincRNA"	"RP11-885B4.2"
"ENSG00000258325"	"antisense"	"RP4-816N1.6"
"ENSG00000258092"	"antisense"	"RP4-816N1.7"
"ENSG00000278356"	"sense_intronic"	"RP11-372B4.3"
"ENSG00000250899"	"lincRNA"	"RP11-253E3.3"
"ENSG00000256197"	"sense_intronic"	"TSPAN9-IT1"
"ENSG00000275850"	"sense_intronic"	"RP11-543P15.3"
"ENSG00000250770"	"lincRNA"	"RP5-1063M23.1"
"ENSG00000236908"	"lincRNA"	"RP5-1063M23.2"
"ENSG00000257048"	"lincRNA"	"RP11-476M19.2"
"ENSG00000256691"	"antisense"	"RP11-476M19.3"
"ENSG00000280202"	"TEC"	"RP5-1180D12.1"
"ENSG00000256862"	"antisense"	"RP11-664D1.1"
"ENSG00000256969"	"lincRNA"	"RP11-320N7.2"
"ENSG00000256164"	"antisense"	"CCND2-AS1"
"ENSG00000255920"	"antisense"	"CCND2-AS2"
"ENSG00000256381"	"sense_intronic"	"RP11-500M8.4"
"ENSG00000255474"	"lincRNA"	"RP11-234B24.2"
"ENSG00000256988"	"lincRNA"	"RP11-234B24.4"
"ENSG00000255608"	"sense_intronic"	"RP3-377H17.2"
"ENSG00000256790"	"lincRNA"	"RP11-429A20.3"
"ENSG00000256654"	"lincRNA"	"RP11-429A20.4"
"ENSG00000256115"	"lincRNA"	"RP11-319E16.1"
"ENSG00000256417"	"lincRNA"	"RP11-1038A11.3"
"ENSG00000256146"	"lincRNA"	"RP11-319E16.2"
"ENSG00000256218"	"lincRNA"	"RP11-1038A11.2"
"ENSG00000255983"	"lincRNA"	"RP11-1038A11.1"
"ENSG00000255775"	"lincRNA"	"RP3-454B23.1"
"ENSG00000256433"	"lincRNA"	"RP1-102E24.8"
"ENSG00000215039"	"processed_transcript"	"CD27-AS1"
"ENSG00000276718"	"antisense"	"RP1-102E24.10"
"ENSG00000276232"	"sense_intronic"	"SCARNA10"
"ENSG00000255966"	"antisense"	"RP5-940J5.3"
"ENSG00000269968"	"antisense"	"RP5-940J5.9"
"ENSG00000245667"	"antisense"	"RP5-940J5.8"
"ENSG00000247853"	"antisense"	"RP5-940J5.6"
"ENSG00000219410"	"antisense"	"RP4-761J14.8"
"ENSG00000270068"	"antisense"	"RP4-761J14.9"
"ENSG00000269892"	"lincRNA"	"RP4-761J14.10"
"ENSG00000275703"	"lincRNA"	"U47924.32"
"ENSG00000272173"	"antisense"	"U47924.31"
"ENSG00000257084"	"lincRNA"	"U47924.27"
"ENSG00000271969"	"antisense"	"U47924.29"
"ENSG00000205885"	"antisense"	"C1RL-AS1"
"ENSG00000276144"	"lincRNA"	"ABC12-49244600F4.4"
"ENSG00000256967"	"antisense"	"RP11-273B20.1"
"ENSG00000255572"	"antisense"	"RP11-273B20.3"
"ENSG00000279865"	"TEC"	"RP11-69M1.6"
"ENSG00000226711"	"antisense"	"FAM66C"
"ENSG00000276417"	"lincRNA"	"RP11-266K4.13"
"ENSG00000275367"	"lincRNA"	"RP11-266K4.14"
"ENSG00000215241"	"lincRNA"	"RP11-266K4.9"
"ENSG00000226091"	"lincRNA"	"LINC00937"
"ENSG00000256101"	"lincRNA"	"RP11-90D4.3"
"ENSG00000255801"	"lincRNA"	"RP11-561P12.5"
"ENSG00000280345"	"TEC"	"RP11-438L7.1"
"ENSG00000255829"	"antisense"	"RP11-20D14.3"
"ENSG00000256661"	"antisense"	"A2ML1-AS1"
"ENSG00000249790"	"lincRNA"	"RP11-20D14.6"
"ENSG00000256904"	"antisense"	"A2ML1-AS2"
"ENSG00000257105"	"antisense"	"RP11-259O18.4"
"ENSG00000214851"	"processed_transcript"	"LINC00612"
"ENSG00000245105"	"antisense"	"A2M-AS1"
"ENSG00000237248"	"lincRNA"	"LINC00987"
"ENSG00000256427"	"lincRNA"	"RP11-118B22.4"
"ENSG00000260423"	"lincRNA"	"RP13-735L24.1"
"ENSG00000272917"	"processed_transcript"	"RP11-705C15.5"
"ENSG00000256442"	"antisense"	"RP11-705C15.4"
"ENSG00000257027"	"sense_intronic"	"RP11-705C15.3"
"ENSG00000256582"	"lincRNA"	"RP11-75L1.1"
"ENSG00000255882"	"antisense"	"RP11-290C10.1"
"ENSG00000225231"	"lincRNA"	"AC091814.2"
"ENSG00000231560"	"lincRNA"	"AC091814.3"
"ENSG00000256803"	"antisense"	"RP11-133L14.5"
"ENSG00000255958"	"antisense"	"RP11-656E20.5"
"ENSG00000256288"	"lincRNA"	"RP11-277P12.10"
"ENSG00000256155"	"lincRNA"	"RP11-277P12.9"
"ENSG00000245648"	"antisense"	"RP11-277P12.20"
"ENSG00000256039"	"lincRNA"	"RP11-291B21.2"
"ENSG00000256888"	"lincRNA"	"RP13-81N3.2"
"ENSG00000256712"	"sense_intronic"	"RP11-785H5.2"
"ENSG00000256537"	"lincRNA"	"RP11-785H5.1"
"ENSG00000275119"	"lincRNA"	"RP11-711K1.8"
"ENSG00000255790"	"sense_intronic"	"RP11-711K1.7"
"ENSG00000256237"	"lincRNA"	"RP11-434C1.2"
"ENSG00000247157"	"lincRNA"	"LINC01252"
"ENSG00000205791"	"lincRNA"	"LOH12CR2"
"ENSG00000255670"	"lincRNA"	"RP11-253I19.3"
"ENSG00000275963"	"lincRNA"	"RP11-180M15.6"
"ENSG00000257004"	"lincRNA"	"RP11-180M15.3"
"ENSG00000275560"	"sense_intronic"	"RP11-180M15.7"
"ENSG00000256658"	"antisense"	"RP11-180M15.4"
"ENSG00000247498"	"antisense"	"RP11-392P7.6"
"ENSG00000256011"	"antisense"	"RP11-392P7.7"
"ENSG00000255621"	"lincRNA"	"RP11-377D9.3"
"ENSG00000180861"	"lincRNA"	"LINC01559"
"ENSG00000256306"	"processed_transcript"	"RP11-4N23.1"
"ENSG00000277935"	"lincRNA"	"RP11-4N23.4"
"ENSG00000256084"	"lincRNA"	"RP11-134N1.2"
"ENSG00000255649"	"antisense"	"RP11-502N13.2"
"ENSG00000256751"	"antisense"	"PLBD1-AS1"
"ENSG00000214772"	"antisense"	"RP11-174G6.1"
"ENSG00000261324"	"sense_overlapping"	"RP11-174G6.5"
"ENSG00000256339"	"antisense"	"RP11-233G1.4"
"ENSG00000255727"	"lincRNA"	"LINC01489"
"ENSG00000256650"	"sense_intronic"	"RERG-IT1"
"ENSG00000255660"	"lincRNA"	"RERG-AS1"
"ENSG00000255565"	"lincRNA"	"RP11-6B19.1"
"ENSG00000256953"	"lincRNA"	"RP11-6B19.2"
"ENSG00000256564"	"antisense"	"RP11-424M22.3"
"ENSG00000255871"	"lincRNA"	"RP11-69C13.1"
"ENSG00000255740"	"lincRNA"	"RP11-239A17.1"
"ENSG00000256994"	"lincRNA"	"RP11-871F6.3"
"ENSG00000256389"	"lincRNA"	"RP11-606D9.1"
"ENSG00000255648"	"antisense"	"RP11-361I14.2"
"ENSG00000253284"	"sense_intronic"	"RP11-282K24.3"
"ENSG00000255910"	"lincRNA"	"RP11-405A12.2"
"ENSG00000256287"	"lincRNA"	"RP11-664H17.1"
"ENSG00000256499"	"lincRNA"	"CTC-465D4.1"
"ENSG00000256879"	"antisense"	"RP11-284H19.1"
"ENSG00000256615"	"antisense"	"RP11-59N23.3"
"ENSG00000255644"	"antisense"	"RP11-59N23.1"
"ENSG00000257022"	"antisense"	"RP11-729I10.2"
"ENSG00000275567"	"sense_intronic"	"RP11-729I10.3"
"ENSG00000274624"	"sense_intronic"	"RP11-49G2.3"
"ENSG00000256714"	"lincRNA"	"RP11-73M14.1"
"ENSG00000256973"	"lincRNA"	"RP11-359J14.2"
"ENSG00000250166"	"lincRNA"	"RP11-268P4.5"
"ENSG00000257023"	"antisense"	"RP11-268P4.4"
"ENSG00000274885"	"sense_intronic"	"RP11-268P4.6"
