probe_id,gsym,biotype
ASHG19A3A045662,C11orf65,nonsense_mediated_decay
ASHG19A3A045663,KDELC2,protein_coding
ASHG19A3A045663,KDELC2,nonsense_mediated_decay
ASHG19A3A045667,EXPH5,protein_coding
ASHG19A3A045664,EXPH5,protein_coding
ASHG19A3A045666,EXPH5,protein_coding
ASHG19A3A045665,EXPH5,protein_coding
ASHG19A3A046925,DDX10,protein_coding
ASHG19A3A046925,DDX10,nonsense_mediated_decay
ASHG19A3A045668,RPS2P39,processed_pseudogene
ASHG19A3A046926,AP003027.1,pseudogene
ASHG19A3A046926,AP003027.1,lincRNA
ASHG19A3A046927,C11orf87,protein_coding
ASHG19A3A045670,RDX,nonsense_mediated_decay
ASHG19A3A045670,RDX,protein_coding
ASHG19A3L0002748,RDX,protein_coding
ASHG19A3A046931,RDX,protein_coding
ASHG19A3A046931,RDX,retained_intron
ASHG19A3A046929,RPSAP50,processed_pseudogene
ASHG19A3A046930,ZC3H12C,protein_coding
ASHG19A3A046932,AP000924.1,lincRNA
ASHG19A3A046933,FDX1,protein_coding
ASHG19A3A005172,ARHGAP20,protein_coding
ASHG19A3A045671,HNRNPA1P60,processed_pseudogene
ASHG19A3A045673,RPS17P15,processed_pseudogene
ASHG19A3A046934,C11orf53,nonsense_mediated_decay
ASHG19A3A046934,C11orf53,protein_coding
ASHG19A3A045674,COLCA1,antisense
ASHG19A3A046935,COLCA2,protein_coding
ASHG19A3A046935,COLCA2,nonsense_mediated_decay
ASHG19A3A045675,POU2AF1,protein_coding
ASHG19A3A045675,POU2AF1,processed_transcript
ASHG19A3A045676,POU2AF1,processed_transcript
ASHG19A3L0002747,AP002008.2,transcribed_unitary_pseudogene
ASHG19A3L0002747,AP002008.2,processed_transcript
ASHG19A3A045677,BTG4,protein_coding
ASHG19A3A045678,AP002008.1,antisense
ASHG19A3A001773,C11orf88,protein_coding
ASHG19A3A007049,C11orf88,protein_coding
ASHG19A3A046937,LAYN,protein_coding
ASHG19A3A046937,LAYN,nonsense_mediated_decay
ASHG19A3A046937,LAYN,processed_transcript
ASHG19A3A046938,SIK2,protein_coding
ASHG19A3A045682,SIK2,protein_coding
ASHG19A3A045680,AP000925.1,processed_pseudogene
ASHG19A3A045682,PPP2R1B,protein_coding
ASHG19A3A006573,PPP2R1B,protein_coding
ASHG19A3A045683,PPP2R1B,protein_coding
ASHG19A3A003781,PPP2R1B,protein_coding
ASHG19A3A003782,PPP2R1B,protein_coding
ASHG19A3A046939,ALG9,protein_coding
ASHG19A3A045685,ALG9,protein_coding
ASHG19A3A045685,ALG9,nonsense_mediated_decay
ASHG19A3A045684,ALG9,protein_coding
ASHG19A3A045686,AP001781.2,protein_coding
ASHG19A3A045686,FDXACB1,protein_coding
ASHG19A3A046940,C11orf1,protein_coding
ASHG19A3A045687,RPL37AP8,processed_pseudogene
ASHG19A3A045688,CRYAB,protein_coding
ASHG19A3A046941,HSPB2,protein_coding
ASHG19A3A046942,HSPB2-C11orf52,nonsense_mediated_decay
ASHG19A3A046942,C11orf52,protein_coding
ASHG19A3A046943,DIXDC1,protein_coding
ASHG19A3A046943,DIXDC1,retained_intron
ASHG19A3A046945,DIXDC1,protein_coding
ASHG19A3A046946,DLAT,protein_coding
ASHG19A3A045690,DLAT,protein_coding
ASHG19A3A046946,DLAT,nonsense_mediated_decay
ASHG19A3A045689,PPIHP1,processed_pseudogene
ASHG19A3A045690,PIH1D2,protein_coding
ASHG19A3A045691,PIH1D2,protein_coding
ASHG19A3A046948,NKAPD1,protein_coding
ASHG19A3A001603,NKAPD1,protein_coding
ASHG19A3A001603,NKAPD1,nonsense_mediated_decay
ASHG19A3A004657,TIMM8B,protein_coding
ASHG19A3A041545,TIMM8B,protein_coding
ASHG19A3A045692,TIMM8B,nonsense_mediated_decay
ASHG19A3A045692,TIMM8B,processed_transcript
ASHG19A3A034687,SDHD,protein_coding
ASHG19A3A035116,SDHD,protein_coding
ASHG19A3A046949,SDHD,protein_coding
ASHG19A3A034687,SDHD,nonsense_mediated_decay
ASHG19A3A035116,SDHD,nonsense_mediated_decay
ASHG19A3A046950,AP002884.3,processed_transcript
ASHG19A3A045693,IL18,protein_coding
ASHG19A3A045693,IL18,retained_intron
ASHG19A3A045693,IL18,processed_transcript
ASHG19A3A046950,TEX12,protein_coding
ASHG19A3A046951,BCO2,protein_coding
ASHG19A3A046951,BCO2,retained_intron
ASHG19A3A046951,BCO2,nonsense_mediated_decay
ASHG19A3A046952,BCO2,retained_intron
ASHG19A3A046952,BCO2,protein_coding
ASHG19A3A046954,PTS,protein_coding
ASHG19A3A046954,PTS,nonsense_mediated_decay
ASHG19A3A046954,PTS,retained_intron
ASHG19A3A045694,RPS6P16,processed_pseudogene
ASHG19A3A045695,PLET1,protein_coding
ASHG19A3A045696,ST13P10,processed_pseudogene
ASHG19A3A046957,AP002884.1,lincRNA
ASHG19A3A046955,AP002884.1,lincRNA
ASHG19A3A046958,AP003063.1,lincRNA
ASHG19A3A045698,RPL23AP62,processed_pseudogene
ASHG19A3A045699,AP003063.2,lincRNA
ASHG19A3A045700,AP000802.1,antisense
ASHG19A3A046960,NCAM1,protein_coding
ASHG19A3A046961,NCAM1,protein_coding
ASHG19A3A046963,TTC12,protein_coding
ASHG19A3A046963,TTC12,nonsense_mediated_decay
ASHG19A3A046963,TTC12,retained_intron
ASHG19A3A046964,ANKK1,protein_coding
ASHG19A3A004914,DRD2,protein_coding
ASHG19A3A045703,DRD2,protein_coding
ASHG19A3A045703,DRD2,retained_intron
ASHG19A3A045703,DRD2,processed_transcript
ASHG19A3A045705,TMPRSS5,protein_coding
ASHG19A3A045706,ZW10,protein_coding
ASHG19A3A045706,ZW10,nonsense_mediated_decay
ASHG19A3A046965,CLDN25,protein_coding
ASHG19A3A046966,ATF4P4,processed_transcript
ASHG19A3A045707,USP28,protein_coding
ASHG19A3A045707,USP28,nonsense_mediated_decay
ASHG19A3A045707,USP28,processed_transcript
ASHG19A3A046967,HTR3B,protein_coding
ASHG19A3A046968,HTR3A,protein_coding
ASHG19A3A046970,HTR3A,protein_coding
ASHG19A3A046969,HTR3A,protein_coding
ASHG19A3A046971,ZBTB16,protein_coding
ASHG19A3A046972,ZBTB16,protein_coding
ASHG19A3A046971,ZBTB16,retained_intron
ASHG19A3A046972,ZBTB16,retained_intron
ASHG19A3A046973,NNMT,protein_coding
ASHG19A3A046973,NNMT,processed_transcript
ASHG19A3A045709,AP002518.1,antisense
ASHG19A3A045710,C11orf71,protein_coding
ASHG19A3A046974,RBM7,protein_coding
ASHG19A3A046974,RBM7,nonsense_mediated_decay
ASHG19A3A046975,REXO2,protein_coding
ASHG19A3A046975,REXO2,processed_transcript
ASHG19A3A046975,REXO2,retained_intron
ASHG19A3A045712,NXPE1,protein_coding
ASHG19A3A045712,NXPE1,retained_intron
ASHG19A3A004960,NXPE4,protein_coding
ASHG19A3A045713,NXPE4,protein_coding
ASHG19A3A046976,NXPE2,protein_coding
ASHG19A3A004725,CADM1,protein_coding
ASHG19A3A045714,CADM1,protein_coding
ASHG19A3A001678,CADM1,processed_transcript
ASHG19A3A001678,CADM1,protein_coding
ASHG19A3A004725,CADM1,processed_transcript
ASHG19A3A046978,AP000997.2,lincRNA
ASHG19A3A046979,AP000997.3,TEC
ASHG19A3A045715,AP002991.2,TEC
ASHG19A3A045716,LINC00900,lincRNA
ASHG19A3A045717,AP000797.2,processed_pseudogene
ASHG19A3A045718,AP000797.1,processed_pseudogene
ASHG19A3A045719,LINC02151,lincRNA
ASHG19A3A046980,AP000770.1,lincRNA
ASHG19A3A045720,BUD13,nonsense_mediated_decay
ASHG19A3A003020,BUD13,protein_coding
ASHG19A3A045720,BUD13,protein_coding
ASHG19A3A046981,AP006216.1,antisense
ASHG19A3A045722,ZPR1,protein_coding
ASHG19A3A045721,ZPR1,protein_coding
ASHG19A3A046981,ZPR1,protein_coding
ASHG19A3A045721,ZPR1,processed_transcript
ASHG19A3A005676,APOA5,protein_coding
ASHG19A3A003390,APOA5,protein_coding
ASHG19A3A045723,AP006216.2,antisense
ASHG19A3A045724,AP006216.3,antisense
ASHG19A3A045724,APOA4,protein_coding
ASHG19A3A046982,APOC3,protein_coding
ASHG19A3A046982,APOC3,processed_transcript
ASHG19A3A045725,APOA1,protein_coding
ASHG19A3A046983,APOA1-AS,antisense
ASHG19A3A045726,SIK3,protein_coding
ASHG19A3A045726,SIK3,nonsense_mediated_decay
ASHG19A3A031712,AP000936.3,processed_pseudogene
ASHG19A3A046986,AP000936.1,antisense
ASHG19A3A045727,AP000936.2,processed_pseudogene
ASHG19A3A046987,AP005018.2,unprocessed_pseudogene
ASHG19A3A046988,PAFAH1B2,protein_coding
ASHG19A3A046989,PAFAH1B2,protein_coding
ASHG19A3A046988,PAFAH1B2,retained_intron
ASHG19A3A045728,SIDT2,protein_coding
ASHG19A3A046992,SIDT2,protein_coding
ASHG19A3A004112,TAGLN,protein_coding
ASHG19A3A046993,TAGLN,protein_coding
ASHG19A3A045730,PCSK7,protein_coding
ASHG19A3A046987,PCSK7,protein_coding
ASHG19A3A046987,PCSK7,retained_intron
ASHG19A3A046987,AP000892.3,TEC
ASHG19A3A046995,AP000892.3,TEC
ASHG19A3A007046,RNF214,protein_coding
ASHG19A3A001494,RNF214,protein_coding
ASHG19A3A004621,BACE1,protein_coding
ASHG19A3A005904,BACE1,protein_coding
ASHG19A3A005905,BACE1,protein_coding
ASHG19A3A005903,BACE1,protein_coding
ASHG19A3A046996,BACE1,retained_intron
ASHG19A3A046997,CEP164,protein_coding
ASHG19A3A046997,CEP164,retained_intron
ASHG19A3A046997,CEP164,processed_transcript
ASHG19A3A045731,AP000892.1,antisense
ASHG19A3A045732,DSCAML1,protein_coding
ASHG19A3A045733,FXYD2,processed_transcript
ASHG19A3A045736,FXYD2,protein_coding
ASHG19A3A046998,FXYD2,protein_coding
ASHG19A3A045735,FXYD2,protein_coding
ASHG19A3A045735,FXYD2,retained_intron
ASHG19A3A046998,FXYD2,retained_intron
ASHG19A3A045734,AP000757.2,antisense
ASHG19A3A005245,FXYD6-FXYD2,protein_coding
ASHG19A3A046998,FXYD6-FXYD2,protein_coding
ASHG19A3A003280,FXYD6,protein_coding
ASHG19A3A003279,FXYD6,protein_coding
ASHG19A3A045737,FXYD6,protein_coding
ASHG19A3A005245,FXYD6,protein_coding
ASHG19A3A003277,FXYD6,protein_coding
ASHG19A3A045737,FXYD6,nonsense_mediated_decay
ASHG19A3A005245,FXYD6,retained_intron
ASHG19A3A003280,FXYD6,processed_transcript
ASHG19A3A045738,TMPRSS13,protein_coding
ASHG19A3A003917,IL10RA,protein_coding
ASHG19A3A046999,IL10RA,retained_intron
ASHG19A3A046999,IL10RA,processed_transcript
ASHG19A3A003917,IL10RA,nonsense_mediated_decay
ASHG19A3A046999,IL10RA,nonsense_mediated_decay
ASHG19A3A003917,IL10RA,retained_intron
ASHG19A3A045739,SMIM35,processed_transcript
ASHG19A3A047000,TMPRSS4,protein_coding
ASHG19A3A003726,TMPRSS4,protein_coding
ASHG19A3A047000,TMPRSS4,nonsense_mediated_decay
ASHG19A3A047000,TMPRSS4,retained_intron
ASHG19A3A003726,TMPRSS4,retained_intron
ASHG19A3A045741,SCN4B,retained_intron
ASHG19A3A006407,SCN4B,protein_coding
ASHG19A3A045741,SCN4B,protein_coding
ASHG19A3A002499,SCN4B,protein_coding
ASHG19A3A007330,SCN4B,retained_intron
ASHG19A3A045743,SCN2B,protein_coding
ASHG19A3A045742,SCN2B,protein_coding
ASHG19A3A045746,JAML,protein_coding
ASHG19A3A045745,JAML,protein_coding
ASHG19A3A045746,JAML,retained_intron
ASHG19A3A045746,JAML,nonsense_mediated_decay
ASHG19A3A045749,MPZL3,protein_coding
ASHG19A3A045747,MPZL3,protein_coding
ASHG19A3A045749,MPZL3,nonsense_mediated_decay
ASHG19A3A045750,MPZL2,protein_coding
ASHG19A3A045751,MPZL2,protein_coding
ASHG19A3A047001,AP002800.1,TEC
ASHG19A3A047002,CD3E,protein_coding
ASHG19A3A045752,CD3E,retained_intron
ASHG19A3A047002,CD3E,retained_intron
ASHG19A3A045753,CD3D,protein_coding
ASHG19A3A001375,CD3D,protein_coding
ASHG19A3A047003,CD3G,retained_intron
ASHG19A3A047003,CD3G,protein_coding
ASHG19A3A047003,CD3G,nonsense_mediated_decay
ASHG19A3A047003,CD3G,processed_transcript
ASHG19A3A047004,UBE4A,protein_coding
ASHG19A3A047005,ATP5MG,protein_coding
ASHG19A3A024026,ATP5MG,protein_coding
ASHG19A3A024026,ATP5MG,nonsense_mediated_decay
ASHG19A3A024026,ATP5MG,processed_transcript
ASHG19A3A024026,ATP5MG,retained_intron
ASHG19A3A045755,AP001267.5,protein_coding
ASHG19A3A047007,AP001267.2,lincRNA
ASHG19A3A045755,KMT2A,protein_coding
ASHG19A3A047008,KMT2A,protein_coding
ASHG19A3A045754,KMT2A,retained_intron
ASHG19A3A047008,KMT2A,retained_intron
ASHG19A3A047009,TTC36,protein_coding
ASHG19A3A047009,TTC36,nonsense_mediated_decay
ASHG19A3A005540,TMEM25,protein_coding
ASHG19A3A047011,TMEM25,protein_coding
ASHG19A3A047010,TMEM25,protein_coding
ASHG19A3A047010,TMEM25,processed_transcript
ASHG19A3A002675,TMEM25,protein_coding
ASHG19A3A047010,TMEM25,retained_intron
ASHG19A3A005540,TMEM25,retained_intron
ASHG19A3A047011,TMEM25,retained_intron
ASHG19A3A003490,IFT46,protein_coding
ASHG19A3A045757,IFT46,protein_coding
ASHG19A3A003490,IFT46,retained_intron
ASHG19A3A047012,RPL5P30,processed_pseudogene
ASHG19A3A002480,ARCN1,protein_coding
ASHG19A3A047013,ARCN1,protein_coding
ASHG19A3A047014,PHLDB1,protein_coding
ASHG19A3A047016,PHLDB1,protein_coding
ASHG19A3A002684,PHLDB1,nonsense_mediated_decay
ASHG19A3A002684,PHLDB1,protein_coding
ASHG19A3A047016,PHLDB1,retained_intron
ASHG19A3A002684,PHLDB1,processed_transcript
ASHG19A3A002684,PHLDB1,retained_intron
ASHG19A3A047016,PHLDB1,processed_transcript
ASHG19A3A045758,TREH,protein_coding
ASHG19A3A045758,TREH,nonsense_mediated_decay
ASHG19A3L0000320,AP002954.1,antisense
ASHG19A3A045759,DDX6,protein_coding
ASHG19A3A047018,CXCR5,protein_coding
ASHG19A3A045760,AP004609.1,antisense
ASHG19A3A006607,BCL9L,protein_coding
ASHG19A3A047020,UPK2,protein_coding
ASHG19A3A047021,FOXR1,protein_coding
ASHG19A3A047022,CCDC84,protein_coding
ASHG19A3A047022,CCDC84,retained_intron
ASHG19A3A047022,CCDC84,nonsense_mediated_decay
ASHG19A3A045762,RPL23AP64,processed_pseudogene
ASHG19A3A027264,RPS25,nonsense_mediated_decay
ASHG19A3A045763,RPS25,nonsense_mediated_decay
ASHG19A3A027264,RPS25,protein_coding
ASHG19A3A045763,RPS25,protein_coding
ASHG19A3A027264,RPS25,retained_intron
ASHG19A3A045763,RPS25,retained_intron
ASHG19A3A047023,TRAPPC4,protein_coding
ASHG19A3A047023,TRAPPC4,retained_intron
ASHG19A3A047023,TRAPPC4,nonsense_mediated_decay
ASHG19A3A045767,SLC37A4,processed_transcript
ASHG19A3A047024,SLC37A4,processed_transcript
ASHG19A3A045766,SLC37A4,processed_transcript
ASHG19A3A045767,SLC37A4,protein_coding
ASHG19A3A047024,SLC37A4,protein_coding
ASHG19A3A045766,SLC37A4,protein_coding
ASHG19A3A045764,SLC37A4,protein_coding
ASHG19A3A003904,SLC37A4,protein_coding
ASHG19A3A045765,SLC37A4,protein_coding
ASHG19A3A045765,SLC37A4,retained_intron
ASHG19A3A045767,SLC37A4,retained_intron
ASHG19A3A047024,SLC37A4,retained_intron
ASHG19A3A045766,SLC37A4,retained_intron
ASHG19A3A045764,SLC37A4,retained_intron
ASHG19A3A045764,SLC37A4,processed_transcript
ASHG19A3A003904,SLC37A4,processed_transcript
ASHG19A3A045765,SLC37A4,processed_transcript
ASHG19A3A002219,HYOU1,protein_coding
ASHG19A3A045770,HYOU1,protein_coding
ASHG19A3A002219,HYOU1,nonsense_mediated_decay
ASHG19A3A047025,VPS11,protein_coding
ASHG19A3A047025,VPS11,retained_intron
ASHG19A3A047026,HMBS,processed_transcript
ASHG19A3A047026,HMBS,retained_intron
ASHG19A3A047026,HMBS,nonsense_mediated_decay
ASHG19A3A047026,HMBS,protein_coding
ASHG19A3A047027,HMBS,protein_coding
ASHG19A3A047027,HMBS,retained_intron
ASHG19A3A047027,HMBS,nonsense_mediated_decay
ASHG19A3A045771,H2AFX,protein_coding
ASHG19A3A045771,H2AFX,nonsense_mediated_decay
ASHG19A3A045772,DPAGT1,protein_coding
ASHG19A3A045772,DPAGT1,nonsense_mediated_decay
ASHG19A3A045772,DPAGT1,retained_intron
ASHG19A3A045772,DPAGT1,processed_transcript
ASHG19A3A047030,C2CD2L,protein_coding
ASHG19A3A047030,C2CD2L,retained_intron
ASHG19A3A006832,HINFP,protein_coding
ASHG19A3A006832,HINFP,retained_intron
ASHG19A3A047031,ABCG4,protein_coding
ASHG19A3A047032,ABCG4,protein_coding
ASHG19A3A047034,NLRX1,protein_coding
ASHG19A3A006275,NLRX1,protein_coding
ASHG19A3A047035,PDZD3,retained_intron
ASHG19A3A047035,PDZD3,protein_coding
ASHG19A3A007715,PDZD3,protein_coding
ASHG19A3A007715,PDZD3,retained_intron
ASHG19A3A007715,PDZD3,nonsense_mediated_decay
ASHG19A3A005379,PDZD3,protein_coding
ASHG19A3A045774,CCDC153,protein_coding
ASHG19A3A045774,CCDC153,retained_intron
ASHG19A3A047036,CBL,protein_coding
ASHG19A3A045775,CBL,protein_coding
ASHG19A3A045776,MCAM,protein_coding
ASHG19A3A045778,RNF26,protein_coding
ASHG19A3A045779,RNF26,protein_coding
ASHG19A3A047037,RNF26,protein_coding
ASHG19A3A045780,C1QTNF5,protein_coding
ASHG19A3A045780,C1QTNF5,processed_transcript
ASHG19A3A045780,MFRP,protein_coding
ASHG19A3A045782,USP2,protein_coding
ASHG19A3A045781,USP2,protein_coding
ASHG19A3A045781,USP2,retained_intron
ASHG19A3A045782,AP003396.3,antisense
ASHG19A3A047038,USP2-AS1,antisense
ASHG19A3A047039,USP2-AS1,antisense
ASHG19A3A045783,THY1,protein_coding
ASHG19A3A045784,KRT8P7,processed_pseudogene
ASHG19A3A045786,AP003393.1,antisense
ASHG19A3A047040,AP003393.1,antisense
ASHG19A3A045786,NECTIN1,protein_coding
ASHG19A3A045787,NECTIN1,protein_coding
ASHG19A3A045788,NECTIN1,retained_intron
ASHG19A3A045789,TRIM29,protein_coding
ASHG19A3A045789,TRIM29,nonsense_mediated_decay
ASHG19A3A045789,TRIM29,retained_intron
ASHG19A3A047042,AP000679.1,antisense
ASHG19A3A045790,OAF,protein_coding
ASHG19A3A047043,OAF,protein_coding
ASHG19A3A004727,POU2F3,protein_coding
ASHG19A3A004727,POU2F3,nonsense_mediated_decay
ASHG19A3A047044,POU2F3,retained_intron
ASHG19A3A045791,AP001150.1,antisense
ASHG19A3A045793,TMEM136,protein_coding
ASHG19A3A047045,TMEM136,protein_coding
ASHG19A3A045793,TMEM136,processed_transcript
ASHG19A3A047046,ARHGEF12,protein_coding
ASHG19A3A047046,ARHGEF12,retained_intron
ASHG19A3A047047,GRIK4,protein_coding
ASHG19A3A047047,GRIK4,retained_intron
ASHG19A3A045795,AP004147.1,antisense
ASHG19A3A002140,TBCEL,protein_coding
ASHG19A3A047049,TBCEL,nonsense_mediated_decay
ASHG19A3A047049,TBCEL,protein_coding
ASHG19A3A047049,AP000646.1,retained_intron
ASHG19A3A047050,TECTA,protein_coding
ASHG19A3A045796,RPS4XP12,processed_pseudogene
ASHG19A3A047052,SC5D,protein_coding
ASHG19A3A047052,SC5D,retained_intron
ASHG19A3A047053,SC5D,protein_coding
ASHG19A3A045798,AP000977.1,antisense
ASHG19A3A047054,SORL1,protein_coding
ASHG19A3A045799,SORL1,protein_coding
ASHG19A3A045800,MIR100HG,lincRNA
ASHG19A3A045802,MIR100HG,lincRNA
ASHG19A3A045804,MIR100HG,lincRNA
ASHG19A3A045801,BLID,protein_coding
ASHG19A3A047056,UBASH3B,protein_coding
ASHG19A3A045805,UBASH3B,protein_coding
ASHG19A3A047057,CRTAM,protein_coding
ASHG19A3A047059,JHY,protein_coding
ASHG19A3A047058,JHY,protein_coding
ASHG19A3A045806,BSX,protein_coding
ASHG19A3A047061,AP003040.1,processed_pseudogene
ASHG19A3A047062,RPL34P23,processed_pseudogene
ASHG19A3A045807,RPS26P43,processed_pseudogene
ASHG19A3A045808,HSPA8,protein_coding
ASHG19A3A006210,HSPA8,protein_coding
ASHG19A3A045808,HSPA8,retained_intron
ASHG19A3A045810,CLMP,protein_coding
ASHG19A3A047065,GRAMD1B,protein_coding
ASHG19A3A047066,GRAMD1B,protein_coding
ASHG19A3A047064,GRAMD1B,processed_transcript
ASHG19A3A047065,GRAMD1B,retained_intron
ASHG19A3A045813,SCN3B,protein_coding
ASHG19A3A001345,SCN3B,protein_coding
ASHG19A3A047067,ZNF202,protein_coding
ASHG19A3A045814,ZNF202,protein_coding
ASHG19A3A045815,OR6X1,protein_coding
ASHG19A3A045816,OR6M1,protein_coding
ASHG19A3A045817,TMEM225,protein_coding
ASHG19A3A047068,OR8D4,protein_coding
ASHG19A3A047069,OR4D5,protein_coding
ASHG19A3A045818,OR6T1,protein_coding
ASHG19A3A045819,OR10S1,protein_coding
ASHG19A3A047070,OR10G4,protein_coding
ASHG19A3A047071,OR10G9,protein_coding
ASHG19A3A047072,OR10G8,protein_coding
ASHG19A3A045820,OR10G7,protein_coding
ASHG19A3A047073,OR10D5P,unprocessed_pseudogene
ASHG19A3A045822,OR10N1P,processed_transcript
ASHG19A3A045822,OR10N1P,transcribed_unprocessed_pseudogene
ASHG19A3A004749,VWA5A,protein_coding
ASHG19A3A047076,VWA5A,protein_coding
ASHG19A3A047075,VWA5A,protein_coding
ASHG19A3A047077,OR10D1P,unprocessed_pseudogene
ASHG19A3A047078,OR8F1P,unprocessed_pseudogene
ASHG19A3A047080,OR8G2P,unprocessed_pseudogene
ASHG19A3A047081,OR8G1,protein_coding
ASHG19A3A047082,OR8G5,protein_coding
ASHG19A3A045824,OR8D1,protein_coding
ASHG19A3A045825,OR8D2,protein_coding
ASHG19A3A045826,OR8B1P,processed_transcript
ASHG19A3A045826,OR8B1P,transcribed_unprocessed_pseudogene
ASHG19A3A045827,OR8C1P,unprocessed_pseudogene
ASHG19A3A045829,OR8B2,protein_coding
ASHG19A3A045830,OR8B3,protein_coding
ASHG19A3A045831,OR8B4,protein_coding
ASHG19A3A045832,OR8B8,protein_coding
ASHG19A3A045833,OR8B9P,processed_transcript
ASHG19A3A045833,OR8B9P,transcribed_unprocessed_pseudogene
ASHG19A3A045834,OR8B12,protein_coding
ASHG19A3A047083,OR8A1,protein_coding
ASHG19A3A047083,OR8A1,processed_transcript
ASHG19A3A047084,PANX3,protein_coding
ASHG19A3A007194,TBRG1,nonsense_mediated_decay
ASHG19A3A047085,TBRG1,protein_coding
ASHG19A3A045835,SIAE,protein_coding
ASHG19A3A045835,SIAE,retained_intron
ASHG19A3A045835,SIAE,processed_transcript
ASHG19A3A047086,SPA17,protein_coding
ASHG19A3A047089,NRGN,protein_coding
ASHG19A3A045836,VSIG2,protein_coding
ASHG19A3A045837,ESAM,retained_intron
ASHG19A3A045837,ESAM,nonsense_mediated_decay
ASHG19A3A045837,ESAM,protein_coding
ASHG19A3A047092,AP000866.2,antisense
ASHG19A3A045838,MSANTD2,protein_coding
CUST_812_PI426073487,MSANTD2,protein_coding
CUST_331_PI426073487,MSANTD2,protein_coding
CUST_812_PI426073487,MSANTD2,processed_transcript
ASHG19A3A047093,AP000866.1,antisense
ASHG19A3A045839,AP003501.1,antisense
ASHG19A3A045839,ROBO4,protein_coding
ASHG19A3A045839,ROBO4,retained_intron
ASHG19A3A047096,HEPACAM,protein_coding
ASHG19A3A045840,HEPACAM,protein_coding
ASHG19A3A045840,HEPN1,protein_coding
ASHG19A3A047096,HEPN1,protein_coding
ASHG19A3A047097,CCDC15,protein_coding
ASHG19A3A002794,SLC37A2,protein_coding
ASHG19A3A006772,SLC37A2,protein_coding
ASHG19A3A002794,SLC37A2,processed_transcript
ASHG19A3A045842,TMEM218,protein_coding
ASHG19A3A045842,TMEM218,retained_intron
ASHG19A3A045842,TMEM218,processed_transcript
ASHG19A3A047100,KRT18P59,processed_transcript
ASHG19A3A047101,PKNOX2,processed_transcript
ASHG19A3A047101,PKNOX2,protein_coding
ASHG19A3A047101,PKNOX2,nonsense_mediated_decay
ASHG19A3A047101,PKNOX2,retained_intron
ASHG19A3A045844,FEZ1,protein_coding
ASHG19A3A047102,FEZ1,protein_coding
ASHG19A3A047102,FEZ1,processed_transcript
ASHG19A3A045844,FEZ1,processed_transcript
ASHG19A3A045844,FEZ1,retained_intron
ASHG19A3A047102,FEZ1,retained_intron
ASHG19A3A047103,AP000708.1,bidirectional_promoter_lncRNA
ASHG19A3A047105,EI24,protein_coding
ASHG19A3A047105,EI24,nonsense_mediated_decay
ASHG19A3A000856,EI24,protein_coding
ASHG19A3A047105,EI24,retained_intron
ASHG19A3A047106,STT3A,protein_coding
ASHG19A3A047106,STT3A,retained_intron
ASHG19A3A047107,CHEK1,protein_coding
ASHG19A3A047108,CHEK1,protein_coding
ASHG19A3A045846,ACRV1,protein_coding
ASHG19A3A005118,ACRV1,protein_coding
ASHG19A3A005117,ACRV1,protein_coding
ASHG19A3A005121,ACRV1,protein_coding
ASHG19A3A047109,PATE1,protein_coding
ASHG19A3A047109,PATE1,retained_intron
ASHG19A3A045847,PATE2,protein_coding
ASHG19A3A047110,PATE3,protein_coding
ASHG19A3A047111,PATE4,protein_coding
ASHG19A3A047112,HYLS1,protein_coding
ASHG19A3A047113,HYLS1,protein_coding
ASHG19A3A045848,PUS3,protein_coding
ASHG19A3A047114,DDX25,protein_coding
ASHG19A3A047115,DDX25,protein_coding
ASHG19A3A047116,VSIG10L2,protein_coding
ASHG19A3A045849,CDON,protein_coding
ASHG19A3A047116,CDON,protein_coding
ASHG19A3A045850,AP000821.1,lincRNA
ASHG19A3A047117,AP001893.2,processed_pseudogene
ASHG19A3A045851,RPUSD4,protein_coding
ASHG19A3A002688,RPUSD4,protein_coding
ASHG19A3A045851,RPUSD4,retained_intron
ASHG19A3A047118,FAM118B,protein_coding
ASHG19A3A047118,FAM118B,processed_transcript
ASHG19A3A047118,FAM118B,retained_intron
